ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0005664809","EVT","EVOTEC SE  INH O.N.","Common stock","EUR",2504963,2020-02-13,08:00,26.2,26.2,25.65,25.9,35005,96
"DE000A161408","HFG","HELLOFRESH SE  INH O.N.","Common stock","EUR",2759535,2020-02-13,08:00,23.65,23.65,23.65,23.65,2096,2
"DE000NWRK013","NWO","NEW WORK SE  NA O.N.","Common stock","EUR",4273745,2020-02-13,08:00,294,295,294,294,37,5
"US0552625057","BASA","BASF SPONS. ADR 1/4","Common stock","EUR",2506440,2020-02-13,08:00,15.7,15.7,15.7,15.7,29,1
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2020-02-13,08:00,52.4,52.4,52.1,52.2,1251,4
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2020-02-13,08:00,84.1,84.15,84.05,84.05,387,6
"DE000A2NBX80","INS","INSTONE REAL EST.GRP O.N.","Common stock","EUR",3422276,2020-02-13,08:00,25.15,25.15,25.1,25.1,1012,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2020-02-13,08:00,153.25,153.35,153.2,153.2,6529,21
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2020-02-13,08:00,71.9,72.05,71.6,72.05,4900,10
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2020-02-13,08:00,31,31,30.94,30.97,993,6
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,08:00,44.22,44.24,44.22,44.24,405,3
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2020-02-13,08:00,90.5,90.5,90.5,90.5,108,1
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2020-02-13,08:00,47.56,47.7,47.56,47.7,650,5
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2020-02-13,08:00,54.2,54.2,54.2,54.2,865,3
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2020-02-13,08:00,36.76,36.76,36.76,36.76,985,1
"DE000PAT1AG3","PAT","PATRIZIA AG NA ON","Common stock","EUR",2504817,2020-02-13,08:00,22.16,22.16,22.16,22.16,135,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2020-02-13,08:00,12.565,12.565,12.5,12.5,8591,6
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2020-02-13,08:00,11.32,11.32,11.32,11.32,1189,1
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2020-02-13,08:00,9.082,9.092,9.078,9.078,11667,18
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,08:00,23.22,23.28,23.22,23.28,4133,11
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,08:00,26.49,26.49,26.47,26.47,1385,5
"DE000A0TGJ55","VAR1","VARTA AG O.N.","Common stock","EUR",2721826,2020-02-13,08:00,75.7,76.2,75.7,76.2,4736,10
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2020-02-13,08:00,41.3,41.3,41.3,41.3,2465,1
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2020-02-13,08:00,188,188.2,187.9,188.2,1418,11
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,08:00,48.9,48.975,48.9,48.975,8819,5
"DE000A2YN900","TMV","TEAMVIEWER AG  INH O.N.","Common stock","EUR",4427656,2020-02-13,08:00,32.66,32.74,32.6,32.74,12627,5
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2020-02-13,08:00,18.31,18.36,18.31,18.33,966,10
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2020-02-13,08:00,54.5,54.5,54.5,54.5,3,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2020-02-13,08:00,56.35,56.4,56.35,56.4,99,4
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2020-02-13,08:00,102.3,102.3,102.3,102.3,258,1
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2020-02-13,08:00,58.15,58.15,57.85,58.15,3189,3
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2020-02-13,08:00,63.56,63.74,63.56,63.66,32295,18
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2020-02-13,08:00,112.9,113.1,112.7,113.1,4493,12
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2020-02-13,08:00,29.21,29.22,29.21,29.21,3280,4
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2020-02-13,08:00,32.51,32.65,32.51,32.63,34491,66
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2020-02-13,08:00,97.48,97.58,97.34,97.58,2356,10
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2020-02-13,08:00,25.42,25.42,25.42,25.42,2085,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2020-02-13,08:00,101,101,101,101,2464,3
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2020-02-13,08:00,33,33,32.71,32.71,966,10
"DE0005093108","AAD","AMADEUS FIRE AG","Common stock","EUR",2504879,2020-02-13,08:00,154,154,154,154,26,1
"DE0005493365","HYQ","HYPOPORT AG  NA O.N.","Common stock","EUR",2504941,2020-02-13,08:00,359.5,359.5,357.5,357.5,148,4
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2020-02-13,08:00,0.942,0.942,0.939,0.939,11767,6
"DE000A0S8488","HHFA","HAMBURG.HAFEN LOG.A-SP NA","Common stock","EUR",2504409,2020-02-13,08:00,23.04,23.04,23.04,23.04,357,1
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2020-02-13,08:00,17.04,17.06,17.04,17.06,666,3
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2020-02-13,08:00,29.51,29.51,29.5,29.5,1921,7
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2020-02-13,08:00,6.23,6.23,6.23,6.23,642,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2020-02-13,08:00,11,11.02,10.99,11.01,63672,23
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2020-02-13,08:00,9.504,9.504,9.504,9.504,14174,1
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2020-02-13,08:00,77.3,77.3,77,77.19,35972,52
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2020-02-13,08:00,75.4,75.4,75.4,75.4,172,1
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,08:00,8.544,8.56,8.544,8.56,19221,7
"DE000KBX1006","KBX","KNORR-BREMSE AG  INH O.N.","Common stock","EUR",3502744,2020-02-13,08:00,100.18,100.52,100.18,100.52,414,5
"IE00BZ12WP82","LIN","LINDE PLC        EO 0,001","Common stock","EUR",3553182,2020-02-13,08:00,198.85,199.1,198.7,198.85,3766,19
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2020-02-13,08:00,50.12,50.12,50.12,50.12,207,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2020-02-13,08:00,65.05,65.05,64.75,64.95,10448,31
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2020-02-13,08:00,173.9,173.9,172.8,173.8,1935,8
"DE000A12UKK6","RKET","ROCKET INTERNET SE INH ON","Common stock","EUR",2504560,2020-02-13,08:00,21.4,21.4,21.4,21.4,64,1
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2020-02-13,08:00,20.92,20.92,20.9,20.9,1194,3
"DE000A2NB601","JEN","JENOPTIK AG  NA O.N.","Common stock","EUR",3417691,2020-02-13,08:00,27.18,27.18,26.96,27.1,4707,8
"DE000A2GS5D8","DMP","DERMAPHARM HLDG INH O.N.","Common stock","EUR",2984169,2020-02-13,08:00,40.08,40.08,40.08,40.08,104,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2020-02-13,08:00,15.2,15.215,15.18,15.18,131019,29
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2020-02-13,08:00,16.93,16.94,16.86,16.87,15773,18
"DE0007074007","KWS","KWS SAAT KGAA  INH O.N.","Common stock","EUR",2505075,2020-02-13,08:00,57.2,57.2,57.2,57.2,315,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2020-02-13,08:00,35.88,36.1,35.88,36.1,2695,6
"DE0007165607","SRT","SARTORIUS AG O.N.","Common stock","EUR",2505078,2020-02-13,08:00,207,207,207,207,11,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,08:00,143.8,143.95,143.45,143.95,19328,40
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2020-02-13,08:00,104.55,104.7,104.55,104.7,1285,2
"DE0006083405","HBH","HORNBACH HOLD.ST O.N.","Common stock","EUR",2505010,2020-02-13,08:00,60.4,60.4,60.4,60.4,80,1
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2020-02-13,08:00,50.3,50.35,50.3,50.35,27988,11
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2020-02-13,08:00,38.825,38.825,38.825,38.825,1510,1
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2020-02-13,08:00,107,107,107,107,82,1
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2020-02-13,08:00,5.25,5.276,5.25,5.276,11959,14
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2020-02-13,08:00,76.9,76.9,76.9,76.9,3412,1
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,08:00,16.53,16.53,16.53,16.53,2246,1
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2020-02-13,08:00,93.76,93.76,93.7,93.7,2902,4
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,08:00,111,111.1,110.7,110.8,2100,12
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2020-02-13,08:00,229.8,229.8,229.8,229.8,176,1
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2020-02-13,08:00,181.8,181.8,181.8,181.8,108,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2020-02-13,08:00,274.5,274.5,274,274.2,947,19
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2020-02-13,08:00,9.931,9.946,9.929,9.935,312619,34
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2020-02-13,08:00,72.05,72.4,72.05,72.4,313,2
"DE0007667107","VOS","VOSSLOH AG O.N.","Common stock","EUR",2505115,2020-02-13,08:00,41.25,41.25,41.25,41.25,51,1
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2020-02-13,08:00,41.55,41.55,41.55,41.55,3021,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2020-02-13,08:00,61.06,61.08,61.06,61.08,615,4
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2020-02-13,08:00,277.3,278.3,277.3,278.3,2499,7
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,08:00,5.9,5.907,5.872,5.891,371370,57
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2020-02-13,08:00,146.9,146.9,145.1,145.8,1243,23
"DE0006095003","CAP","ENCAVIS AG  INH. O.N.","Common stock","EUR",2505012,2020-02-13,08:00,11.08,11.08,11.08,11.08,4916,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2020-02-13,08:00,54,54,54,54,1017,1
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2020-02-13,08:00,15.4,15.42,15.4,15.42,10535,4
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2020-02-13,08:00,113.2,113.2,113.2,113.2,15,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2020-02-13,08:00,40.75,40.765,40.75,40.765,2807,3
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2020-02-13,08:00,97.75,97.8,97.75,97.8,168,2
"DE0005008007","ADL","ADLER REAL ESTATE AG","Common stock","EUR",2504874,2020-02-13,08:00,12,12,12,12,89,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2020-02-13,08:00,68.74,68.74,68.74,68.74,5137,1
"DE000LED02V0","OSRD","OSRAM LICHT AG NA Z.VERK.","Common stock","EUR",4551482,2020-02-13,08:00,40.78,40.78,40.78,40.78,103,1
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2020-02-13,08:00,52.1,52.1,52.1,52.1,52,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2020-02-13,08:00,64.6,64.64,63.92,63.92,24766,63
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2020-02-13,08:00,2.602,2.603,2.6,2.6,25150,10
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2020-02-13,08:00,65.9,65.9,65.9,65.9,28,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2020-02-13,08:00,52.26,52.38,52.26,52.38,9372,10
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2020-02-13,08:00,72.45,72.55,71.85,72.55,1373,19
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2020-02-13,08:00,64.85,64.85,64.85,64.85,256,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2020-02-13,08:00,57.84,57.84,57.84,57.84,157,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2020-02-13,08:00,20.48,20.48,20.43,20.44,6683,13
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2020-02-13,08:00,110,110,109.6,109.7,1085,11
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2020-02-13,08:00,42.02,42.02,42,42,2049,4
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2020-02-13,08:00,47.2,47.22,47.18,47.18,459,7
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2020-02-13,08:00,34.15,34.15,34.15,34.15,2302,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2020-02-13,08:00,39.8,39.91,39.8,39.91,4456,6
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2020-02-13,08:00,30.15,30.15,30.15,30.15,30,1
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2020-02-13,08:00,4.252,4.252,4.252,4.252,348,1
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2020-02-13,08:00,73.18,73.22,72.96,73.22,6534,27
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2020-02-13,08:00,6.82,6.83,6.82,6.83,2021,3
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2020-02-13,08:00,10.35,10.35,10.35,10.35,2085,1
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2020-02-13,08:00,171.5,172.22,171.14,172.22,19821,27
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2020-02-13,08:00,24.4,24.4,24.4,24.4,2,1
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2020-02-13,08:00,126.62,126.78,126.5,126.64,20037,36
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2020-02-13,08:00,15.512,15.58,15.512,15.58,133435,35
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2020-02-13,08:00,47.63,47.63,47.55,47.55,1888,8
"DE0007236101","SIE","SIEMENS AG  NA O.N.","Common stock","EUR",2505088,2020-02-13,08:00,109.14,109.36,109.12,109.36,19088,13
"NL0012044747","SAE","SHOP APOTHEKE EUROPE INH.","Common stock","EUR",2506271,2020-02-13,08:00,47,47,47,47,1,1
"DE000BFB0027","B4B3","METRO AG   VZO O.N.","Common stock","EUR",2532387,2020-02-13,08:00,12.4,12.4,12.4,12.4,100,1
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2020-02-13,08:00,16.44,16.44,16.44,16.44,1207,1
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2020-02-13,08:00,43,43.06,43,43.06,2550,5
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2020-02-13,08:00,64.1,64.3,64.1,64.3,942,4
"DE000JST4000","JST","JOST WERKE AG INH.   O.N.","Common stock","EUR",2547456,2020-02-13,08:00,35.8,35.9,35.8,35.9,97,3
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2020-02-13,08:00,28.51,28.53,28.5,28.53,435,5
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2020-02-13,08:00,11.8,11.8,11.8,11.8,4,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2020-02-13,08:00,30.3,30.34,30.3,30.34,1566,4
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,08:00,39.12,39.21,39.08,39.18,15824,18
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2020-02-13,08:00,15.22,15.25,15.22,15.25,919,2
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2020-02-13,08:00,28.8,28.8,28.8,28.8,437,4
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2020-02-13,08:00,24.08,24.08,24.04,24.06,1651,6
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2020-02-13,08:00,66.7,66.7,66.03,66.56,25121,58
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,08:00,33,33.105,32.935,33.105,19751,14
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2020-02-13,08:00,25.12,25.12,25.12,25.12,38,1
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2020-02-13,08:00,152.5,152.5,152.5,152.5,158,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2020-02-13,08:00,38.34,38.4,38.34,38.39,1489,9
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,08:00,229.3,229.85,228.75,229.85,18954,48
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2020-02-13,08:00,12.1,12.15,12.1,12.15,12653,10
"DE0008051004","WUW","WUESTENROT+WUERTT.AG O.N.","Common stock","EUR",2505128,2020-02-13,08:00,19.44,19.44,19.44,19.44,125,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2020-02-13,08:00,121.25,121.35,121.05,121.15,3148,22
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2020-02-13,08:00,23.14,23.14,23.12,23.14,207,3
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2020-02-13,08:00,8.79,8.79,8.79,8.79,236,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2020-02-13,08:00,12.295,12.295,12.24,12.24,11652,30
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2020-02-13,08:00,42.55,42.55,42.55,42.55,101,1
"DE000TRAT0N7","8TRA","TRATON SE   INH O.N.","Common stock","EUR",4197490,2020-02-13,08:00,23.155,23.165,23.155,23.165,272,2
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2020-02-13,08:00,10.854,10.884,10.854,10.884,72643,23
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,08:00,22.6,22.77,22.6,22.69,101667,39
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2020-02-13,08:00,288,289.7,288,289.65,5768,28
"LU1704650164","BFSA","BEFESA S.A. ORD. O.N.","Common stock","EUR",2759536,2020-02-13,08:00,33.55,33.6,33.5,33.6,360,4
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2020-02-13,08:00,39,39.15,39,39.15,217,4
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2020-02-13,08:00,100.5,100.55,100.4,100.4,2921,11
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2020-02-13,08:00,5.135,5.135,5.135,5.135,2434,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2020-02-13,08:00,33.46,33.46,33.46,33.46,1770,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2020-02-13,08:01,66.55,66.66,66.55,66.62,5251,28
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2020-02-13,08:01,65,65.1,64.95,65,1676,17
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2020-02-13,08:01,32.63,32.75,32.63,32.7,32263,57
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2020-02-13,08:01,278.1,278.2,277.9,278,1752,31
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2020-02-13,08:01,188.2,188.6,188.2,188.5,635,12
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2020-02-13,08:01,47.66,47.86,47.66,47.86,768,14
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2020-02-13,08:01,104.45,104.6,104.45,104.55,821,14
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,08:01,110.8,110.9,110.5,110.5,588,13
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2020-02-13,08:01,41.2,41.2,41.2,41.2,69,1
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2020-02-13,08:01,97.55,97.55,97.45,97.45,219,4
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,08:01,8.562,8.588,8.556,8.586,20274,27
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,08:01,26.47,26.48,26.43,26.43,2620,11
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2020-02-13,08:01,38.39,38.39,38.38,38.38,469,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,08:01,33.1,33.1,33.05,33.065,5617,16
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2020-02-13,08:01,100.5,100.5,100.45,100.45,122,2
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,08:01,16.55,16.64,16.55,16.6,23896,24
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2020-02-13,08:01,172.28,172.3,171.84,171.84,934,19
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2020-02-13,08:01,113.2,113.4,113.2,113.3,452,13
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2020-02-13,08:01,72.05,72.05,71.95,71.95,1464,7
"DE0006095003","CAP","ENCAVIS AG  INH. O.N.","Common stock","EUR",2505012,2020-02-13,08:01,11.08,11.08,11.08,11.08,833,1
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2020-02-13,08:01,50.4,50.4,50.4,50.4,7287,13
"DE000A0TGJ55","VAR1","VARTA AG O.N.","Common stock","EUR",2721826,2020-02-13,08:01,76,76,75.9,75.9,291,4
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2020-02-13,08:01,63.68,63.68,63.53,63.54,4834,22
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2020-02-13,08:01,12.11,12.11,12.11,12.11,50,1
"DE000JST4000","JST","JOST WERKE AG INH.   O.N.","Common stock","EUR",2547456,2020-02-13,08:01,35.85,35.85,35.85,35.85,193,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2020-02-13,08:01,63.9,63.9,63.58,63.78,9556,47
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2020-02-13,08:01,68.9,68.9,68.82,68.84,246,6
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,08:01,39.21,39.26,39.2,39.24,4032,17
"DE000KBX1006","KBX","KNORR-BREMSE AG  INH O.N.","Common stock","EUR",3502744,2020-02-13,08:01,100.6,100.62,100.54,100.56,632,10
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,08:01,44.22,44.22,44.18,44.18,183,6
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2020-02-13,08:01,16.835,16.835,16.835,16.835,150,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,08:01,229.85,229.9,229.7,229.85,2832,33
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2020-02-13,08:01,15.17,15.17,15.055,15.06,54371,58
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2020-02-13,08:01,43.06,43.07,43,43.01,506,6
