ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000ETFL276","EL41","DK MSCI USA MC","ETF","EUR",2504703,2020-02-13,09:00,20.08,20.08,20.08,20.08,1250,1
"IE00BGHQ0G80","XMAW","X(IE)-MSCI AC WORLD 1C","ETF","EUR",2505420,2020-02-13,09:00,24.515,24.515,24.515,24.515,1316,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2020-02-13,09:00,94.02,94.02,93.9,93.9,635,10
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2020-02-13,09:00,9.982,9.987,9.976,9.984,108198,58
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2020-02-13,09:00,2.596,2.596,2.594,2.595,10502,7
"IE00BGL86Z12","IEVD","ISHS IV-EL.VEH.+DR.T.DLA.","ETF","EUR",3870269,2020-02-13,09:00,4.81,4.81,4.81,4.81,133,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,09:00,48.675,48.675,48.645,48.645,2344,14
"IE00BKX55S42","VERX","VANG.FTSE D.E.XUK UETFEOD","ETF","EUR",2749236,2020-02-13,09:00,32.94,32.94,32.94,32.94,900,1
"DE000A133ZT6","O1LL","WITR MU.AS.I. ETP 2062","ETC","EUR",2506297,2020-02-13,09:00,0.333,0.333,0.333,0.333,5000,1
"DE000FTG1111","FTK","FLATEX AG  NA O.N.","Common stock","EUR",2504808,2020-02-13,09:00,29.65,29.65,29.6,29.65,634,4
"IE00BYZTVV78","QDVL","ISHSII-EO CB 0-3Y ESG EOD","ETF","EUR",2505555,2020-02-13,09:00,5.0134,5.0134,5.0134,5.0134,1600,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2020-02-13,09:00,121.75,121.75,121.7,121.7,152,2
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2020-02-13,09:00,691.2,692.4,690,690,343,14
"GB00BH4HKS39","VODI","VODAFONE GROUP PLC","Common stock","EUR",2505354,2020-02-13,09:00,1.8028,1.803,1.8014,1.8014,116250,16
"LU1781541252","LCUJ","MUL-LYX.CO.MSCI JAP.DR A","ETF","EUR",3085926,2020-02-13,09:00,12.8865,12.8865,12.8865,12.8865,100,1
"DE0005220909","NXU","NEXUS AG O.N.","Common stock","EUR",2504913,2020-02-13,09:00,36.9,36.9,36.9,36.9,70,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2020-02-13,09:00,137.92,138.06,137.92,137.98,586,7
"DE000A0F5UF5","EXXT","ISHARES NASDAQ-100 U.ETF","ETF","EUR",2504303,2020-02-13,09:00,85.58,85.58,85.58,85.58,150,1
"LU0533033667","LYPG","MUL-LYX.MSCI W.ITTRUE AEO","ETF","EUR",2506011,2020-02-13,09:00,354,354,354,354,26,1
"LU1875395870","XDJE","XTR.NIKKEI 225 2DEOH","ETF","EUR",3581860,2020-02-13,09:00,34.115,34.115,34.115,34.115,28,1
"DE0007203705","SHF","SNP SCHNEID.-NEUREIT.O.N.","Common stock","EUR",2505083,2020-02-13,09:00,71.1,71.1,71.1,71.1,70,1
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2020-02-13,09:00,29.71,29.71,29.66,29.66,536,5
"DE000A2E4MK4","NUVA","NORATIS AG  INH. O.N.","Common stock","EUR",2519875,2020-02-13,09:00,21.5,21.5,21.5,21.5,70,1
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2020-02-13,09:00,14.602,14.602,14.602,14.602,300,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2020-02-13,09:00,55.7,55.7,55.7,55.7,160,2
"DE000A0Q4R28","EXV5","ISH.S.EU.600 A+P U.ETF A.","ETF","EUR",2504393,2020-02-13,09:00,44.52,44.52,44.52,44.52,44,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2020-02-13,09:00,40.88,40.89,40.88,40.89,800,4
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2020-02-13,09:00,99.68,99.76,99.62,99.62,1368,20
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2020-02-13,09:00,47.49,47.49,47.49,47.49,187,4
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2020-02-13,09:00,11.255,11.26,11.215,11.215,25253,21
"DE000ETFL284","EL42","DK MSCI EUROPE","ETF","EUR",2504704,2020-02-13,09:00,14.498,14.498,14.498,14.498,2711,2
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2020-02-13,09:00,72.65,72.75,72.65,72.75,1623,14
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2020-02-13,09:00,278.7,278.9,278.7,278.9,317,14
"DE000A2NB601","JEN","JENOPTIK AG  NA O.N.","Common stock","EUR",3417691,2020-02-13,09:00,27.32,27.34,27.32,27.34,943,4
"IE00B428Z604","IS0P","ISHSV-SPAIN GOVT BD EO D","ETF","EUR",2505673,2020-02-13,09:00,178.515,178.515,178.515,178.515,4,1
"IE00B52SFT06","SXR4","ISHSVII-MSCI USA DL ACC","ETF","EUR",2505721,2020-02-13,09:00,299,299,299,299,38,1
"US0079241032","AENF","AEGON NV EO 0,12 NY REG.1","Common stock","EUR",2506419,2020-02-13,09:00,3.66,3.66,3.66,3.66,300,1
"FR0000131104","BNP","BNP PARIBAS INH.     EO 2","Common stock","EUR",2505185,2020-02-13,09:00,53.39,53.39,53.39,53.39,49,1
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2020-02-13,09:00,18.23,18.23,18.23,18.23,3000,1
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2020-02-13,09:00,16.76,16.775,16.73,16.75,11221,43
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2020-02-13,09:00,9.598,9.598,9.594,9.594,1933,4
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2020-02-13,09:00,29.26,29.28,29.26,29.28,260,3
"FR0000120321","LOR","OREAL (L') INH.    EO 0,2","Common stock","EUR",2505167,2020-02-13,09:00,267.4,267.4,267.4,267.4,2,1
"DK0010268606","VWS","VESTAS WIND SYST. NAM.DK1","Common stock","EUR",2505138,2020-02-13,09:00,94.12,94.12,94.12,94.12,165,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,09:00,26.31,26.31,26.3,26.31,1978,4
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2020-02-13,09:00,71.86,71.86,71.86,71.86,52,1
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2020-02-13,09:00,73.52,73.54,73.52,73.54,269,4
"LU1829218582","LCTR","MUL-L.C.T.R.C.C.C.EX-E.TR","ETF","EUR",3867857,2020-02-13,09:00,16.808,16.808,16.808,16.808,5,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2020-02-13,09:00,61.22,61.22,61.18,61.18,85,3
"IE00BWBXM831","ZPDM","SPDR S+P US MAT.S.S.UETF","ETF","EUR",2505510,2020-02-13,09:00,25.01,25.01,25.01,25.01,27,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2020-02-13,09:00,36.88,36.88,36.74,36.84,4529,20
"DE000A2JNWZ9","ASL","AKASOL AG  INH. O.N.","Common stock","EUR",3299907,2020-02-13,09:00,41.97,41.97,41.97,41.97,120,1
"FR0000124141","VVD","VEOLIA ENVIRONNE. EO 5","Common stock","EUR",2505179,2020-02-13,09:00,27.73,27.73,27.73,27.73,428,2
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,09:00,143.15,143.15,143,143,3095,19
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2020-02-13,09:00,117.14,117.14,117.14,117.14,18,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,09:00,229,229,228.9,228.9,2456,20
"US17275R1023","CIS","CISCO SYSTEMS    DL-,001","Common stock","EUR",2506458,2020-02-13,09:00,43.74,43.74,43.74,43.74,89,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2020-02-13,09:00,25.16,25.16,25.08,25.08,1946,10
"DE0002635281","EXSG","IS.EO ST.SEL.DIV.30 U.ETF","ETF","EUR",2506382,2020-02-13,09:00,20.28,20.28,20.28,20.28,589,1
"IE00BD1F4M44","QDVI","ISHSIV-E.MSCI USA VAL.FA.","ETF","EUR",2505410,2020-02-13,09:00,6.92,6.92,6.92,6.92,30030,4
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2020-02-13,09:00,43.445,43.445,43.39,43.405,7720,31
"IE00B1YZSC51","IQQY","ISHSII-CORE MSCI EUR.EOD","ETF","EUR",2505598,2020-02-13,09:00,26.595,26.595,26.595,26.595,2594,1
"IE00B4L60045","EUNT","ISHSIII-EO C.BD 1-5YR EOD","ETF","EUR",2505659,2020-02-13,09:00,111.645,111.645,111.645,111.645,45,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2020-02-13,09:00,109.76,109.76,109.62,109.66,1094,14
"DE000A2E4K43","DHER","DELIVERY HERO SE NA O.N.","Common stock","EUR",2518798,2020-02-13,09:00,80.92,80.92,80.86,80.92,843,11
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2020-02-13,09:00,670.5,670.5,670.5,670.5,38,1
"IE00BQQP9G91","G2XJ","VE JR GOLD MIN.UCITSETF A","ETF","EUR",2505480,2020-02-13,09:00,31.495,31.495,31.475,31.475,4617,5
"FR0010245514","LYY4","LYX.JAP.(TOPIX)(DR) DEO","ETF","EUR",2505206,2020-02-13,09:00,136.63,136.63,136.63,136.63,860,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2020-02-13,09:00,97.5,97.5,97.46,97.46,404,6
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2020-02-13,09:00,20.92,20.92,20.92,20.92,716,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2020-02-13,09:00,66.42,66.42,66.35,66.38,2170,15
"LU1829220216","LYY0","MUL-LYX.MSCI A.C.W.UC.ETF","ETF","EUR",3581858,2020-02-13,09:00,297,297,297,297,319,1
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2020-02-13,09:00,47.9,47.9,47.9,47.9,96,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,09:00,1970.6,1973.4,1970.6,1971,96,7
"IE00B3B8Q275","IUS6","ISHSIII-EO COV.BD EO DIS","ETF","EUR",2505622,2020-02-13,09:00,158.82,158.82,158.82,158.82,40,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2020-02-13,09:00,307.75,307.75,307.75,307.75,5,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2020-02-13,09:00,17.056,17.056,17.056,17.056,250,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,09:00,22.795,22.805,22.79,22.805,24342,30
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2020-02-13,09:00,171.12,171.12,170.94,171,2617,31
"US4592001014","IBM","INTL BUS. MACH.    DL-,20","Common stock","EUR",2506510,2020-02-13,09:00,141.6,141.6,141.5,141.5,500,4
"LU0328475792","DX2X","XTR.STOXX EUROPE 600 1C","ETF","EUR",2505887,2020-02-13,09:00,93.55,93.55,93.55,93.55,267,2
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2020-02-13,09:00,12.05,12.05,12.05,12.05,3081,1
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2020-02-13,09:00,92.42,92.42,92.42,92.42,85,2
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2020-02-13,09:00,52.6,52.62,52.6,52.62,1313,2
"IE00BFNM3J75","SNAW","ISHSIV-MSCI WLD ESG S.DLA","ETF","EUR",3546665,2020-02-13,09:00,5.489,5.489,5.489,5.489,346,1
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2020-02-13,09:00,51.9,51.9,51.9,51.9,312,1
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2020-02-13,09:00,8.84,8.84,8.84,8.84,547,1
"IE00BF4RFH31","IUSN","ISHSIII-M.W.S.C.U.ETF DLA","ETF","EUR",3154569,2020-02-13,09:00,5.08,5.08,5.08,5.08,200,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2020-02-13,09:00,11.595,11.595,11.595,11.595,432,3
"IE0032077012","EQQQ","IMIII-I.EQ.NA.-100- D","ETF","EUR",2505799,2020-02-13,09:00,215,215,215,215,41,1
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2020-02-13,09:00,298.2,298.25,298.05,298.05,1489,8
"IE00BYWQWR46","ESP0","VANECK ETFS-VVVG+ESP.ADLA","ETF","EUR",4188161,2020-02-13,09:00,23,23,23,23,3500,3
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2020-02-13,09:00,8.14,8.14,8.14,8.14,236,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,09:00,44.42,44.42,44.38,44.38,825,6
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2020-02-13,09:00,179.6,181,179.6,181,900,10
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2020-02-13,09:00,105,105,104.95,104.95,922,10
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2020-02-13,09:00,15.47,15.49,15.46,15.47,4698,6
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2020-02-13,09:00,38.615,38.67,38.615,38.67,280,4
"US92826C8394","3V64","VISA INC. CL. A DL -,0001","Common stock","EUR",2506594,2020-02-13,09:00,189.22,189.22,189.18,189.18,121,3
"DE000A0EQ578","H5E","HELMA EIGENHEIMBAU AG","Common stock","EUR",2504300,2020-02-13,09:00,44.1,44.1,44,44,154,3
"IE00BNH72088","ZPRC","SPDR T.R.GBL CONV.BD D","ETF","EUR",2505464,2020-02-13,09:00,36.54,36.54,36.54,36.54,279,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,09:00,33.085,33.1,33.075,33.095,15148,18
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2020-02-13,09:00,15.105,15.105,15.1,15.1,9950,9
"IE00B8FHGS14","IQQ0","ISHS VI-E.MSCI WL.M.V.DLA","ETF","EUR",2505778,2020-02-13,09:00,49.92,49.92,49.92,49.92,77,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2020-02-13,09:00,49.96,50.02,49.61,49.61,5664,57
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2020-02-13,09:00,33.24,33.24,33.22,33.22,316,2
"IE00BGBN6P67","BNXG","INVES.M.II-I.E.G.B.UC.ETF","ETF","EUR",3903414,2020-02-13,09:00,44.7,44.7,44.7,44.7,114,2
"US0079031078","AMD","ADVANCED MIC.DEV.  DL-,01","Common stock","EUR",2506418,2020-02-13,09:00,48.8,48.8,48.8,48.8,1000,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2020-02-13,09:00,0.1128,0.1128,0.1126,0.1126,132078,3
"IE00B7452L46","SPYF","SPDR FTSE UK ALL SHAREA","ETF","EUR",2505774,2020-02-13,09:00,64.55,64.55,64.55,64.55,183,1
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,09:00,16.68,16.68,16.68,16.68,409,1
"IT0003128367","ENL","ENEL S.P.A.          EO 1","Common stock","EUR",2505805,2020-02-13,09:00,8.198,8.198,8.198,8.198,69,2
"US8552441094","SRB","STARBUCKS CORP.","Common stock","EUR",2506569,2020-02-13,09:00,81,81,80.82,80.82,223,2
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,09:00,6.176,6.176,6.169,6.175,35601,35
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2020-02-13,09:00,30.49,30.49,30.49,30.49,280,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2020-02-13,09:00,2.714,2.714,2.714,2.714,1550,1
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2020-02-13,09:00,168.24,168.24,168.24,168.24,35,1
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2020-02-13,09:00,43.03,43.03,43.03,43.03,100,3
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2020-02-13,09:00,15.436,15.436,15.424,15.428,42725,37
"DE000A0H08S0","EXV9","ISH.S.EU.600 T+L U.ETF A.","ETF","EUR",2504335,2020-02-13,09:00,24.89,24.89,24.89,24.89,3400,4
"IE00B53QG562","SXR7","ISH.7-C.MSCI E.U.E EO ACC","ETF","EUR",2505730,2020-02-13,09:00,129.4,129.4,129.4,129.4,6,1
"IE00BYVJRR92","QDVR","ISIV-MSCIUSASRI U.ETF DLA","ETF","EUR",2505539,2020-02-13,09:00,8.224,8.224,8.224,8.224,5286,2
"US7134481081","PEP","PEPSICO INC.     DL-,0166","Common stock","EUR",2506552,2020-02-13,09:00,134.42,134.42,134.42,134.42,21,1
"LU0514695690","XCS6","XTR.MSCI CHINA 1C","ETF","EUR",2506000,2020-02-13,09:00,17.642,17.642,17.642,17.642,417,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2020-02-13,09:00,173.05,173.05,172.95,172.95,38,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2020-02-13,09:00,12.36,12.365,12.355,12.36,13925,17
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2020-02-13,09:00,188.2,188.3,188.2,188.3,422,7
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2020-02-13,09:00,77,77,77,77,106,1
"IE00B1XNHC34","IQQH","ISHSII-GL.CL.ENERGY DLDIS","ETF","EUR",2505597,2020-02-13,09:00,7.068,7.068,7.065,7.065,2625,2
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2020-02-13,09:00,31.03,31.03,31.02,31.03,1026,7
"GB00B03MM408","R6C3","ROYAL DUTCH SHELL B EO-07","Common stock","EUR",2505361,2020-02-13,09:00,23.805,23.81,23.8,23.8,2100,4
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2020-02-13,09:00,287.75,288,287.75,288,1334,23
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2020-02-13,09:00,126.44,126.44,126.3,126.38,4999,32
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2020-02-13,09:00,39.1,39.1,39.1,39.1,14,1
"IE00B0M63060","IQQD","ISHS-UK DIVIDEND LS D","ETF","EUR",2505572,2020-02-13,09:00,9.5,9.5,9.5,9.5,2900,1
"IE00BF4G7290","JPGM","JPM ICAV-MGD FUTS EFT DLA","ETF","EUR",3028629,2020-02-13,09:00,24.36,24.36,24.36,24.36,250,1
"IE00BYYR0935","VMOM","VANG.GBL MOM.FA.U.ETF DLA","ETF","EUR",2749241,2020-02-13,09:00,34.305,34.305,34.305,34.305,15,1
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2020-02-13,09:00,77.39,77.39,77.29,77.32,3221,20
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,09:00,111.9,111.9,111.7,111.7,280,4
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2020-02-13,09:00,8.986,8.99,8.982,8.99,3283,8
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2020-02-13,09:00,84,84,83.95,83.95,330,3
"IE00BYWZ0333","2B7F","ISHS IV-AUTO.+ROBO.ET.DLD","ETF","EUR",3154570,2020-02-13,09:00,5.498,5.498,5.498,5.498,1000,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2020-02-13,09:00,20.57,20.57,20.56,20.56,816,3
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2020-02-13,09:00,63.16,63.17,63.13,63.17,7041,30
"IE00BG0J4C88","L0CK","ISHSIV-DIGITIL.SECUR.DL A","ETF","EUR",3437365,2020-02-13,09:00,5.249,5.249,5.249,5.249,51,1
"US3755581036","GIS","GILEAD SCIENCES   DL-,001","Common stock","EUR",2506495,2020-02-13,09:00,61.86,61.86,61.86,61.86,265,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2020-02-13,09:00,40,40,39.97,39.99,3312,7
"IE00BM67HT60","XDWT","X(IE)-MSCI WO.IN.TE. 1CDL","ETF","EUR",2505461,2020-02-13,09:00,36.475,36.475,36.475,36.475,4810,3
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2020-02-13,09:00,11.345,11.345,11.33,11.335,2306,5
"IE00B0M62Q58","IQQW","ISHS-MSCI WORLD DL D","ETF","EUR",2505568,2020-02-13,09:00,47.37,47.37,47.37,47.37,100,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,09:00,23.34,23.34,23.32,23.32,1345,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2020-02-13,09:00,64.9,64.9,64.82,64.82,256,4
"IE00B3WJKG14","QDVE","ISHSV-S+500INF.T.SECT.DLA","ETF","EUR",2505642,2020-02-13,09:00,11.61,11.61,11.61,11.61,3391,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2020-02-13,09:00,152.75,152.9,152.75,152.9,1402,9
"IE00B60SX394","SC0J","IM-I.MSCI WORLD A","ETF","EUR",2505759,2020-02-13,09:00,63.93,63.93,63.93,63.93,320,1
"US68389X1054","ORC","ORACLE CORP.       DL-,01","Common stock","EUR",2506547,2020-02-13,09:00,51.1,51.1,51.1,51.1,360,2
