ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"IE00B9F5YL18","VGEJ","VANG.FTSE D.A.P.X.J.DLD","ETF","EUR",2749253,2020-02-13,12:00,23.88,23.88,23.88,23.88,625,1
"DE000ETFL326","EL46","DK MSCI CHIN.EX A SH.U.E.","ETF","EUR",2504708,2020-02-13,12:00,10.348,10.348,10.348,10.348,10104,1
"IE00B9M6RS56","IS3C","ISHSVI-JPM DL BD EOH DIS","ETF","EUR",2505789,2020-02-13,12:00,95.714,95.714,95.714,95.714,120,1
"LU0629460832","UIMT","UBS-ETF-MSCI PAC.S.R.DLAD","ETF","EUR",2506034,2020-02-13,12:00,68.3,68.3,68.3,68.3,271,1
"LU1931975079","PR1C","AMUNDI I.S.-A.P.EO COR.DR","ETF","EUR",3898788,2020-02-13,12:00,20.97,20.97,20.97,20.97,6,1
"US57636Q1040","M4I","MASTERCARD INC.A DL-,0001","Common stock","EUR",2506524,2020-02-13,12:00,305.3,305.3,305.2,305.2,450,3
"US9497461015","NWT","WELLS FARGO + CO.DL 1,666","Common stock","EUR",2506598,2020-02-13,12:00,43.6,43.6,43.6,43.6,2,2
"DE0007461006","TPE","PVA TEPLA AG O.N.","Common stock","EUR",2505100,2020-02-13,12:00,15.08,15.1,15.08,15.1,1232,3
"IE00BM67HV82","XDWI","X(IE)-MSCI WO.INDUST.1CDL","ETF","EUR",2505462,2020-02-13,12:00,36.605,36.605,36.605,36.605,945,2
"DE000A0HGQF5","MF6","MAGFORCE AG","Common stock","EUR",2504308,2020-02-13,12:00,4.245,4.245,4.245,4.245,175,1
"DE000A0Q4R85","4BRZ","ISH.MSCI.BRAZIL U.ETF DE","ETF","USD",3553181,2020-02-13,12:00,39.78,39.78,39.78,39.78,1244,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 8","Common stock","EUR",2506421,2020-02-13,12:00,206,206,206,206,100,2
"US9311421039","WMT","WALMART DL-,10","Common stock","EUR",2506596,2020-02-13,12:00,106.14,106.14,106.14,106.14,65,2
"LU1377382285","VALU","BNPPE.-E.VA.EU.UECEO","ETF","EUR",2506160,2020-02-13,12:00,131.8,131.8,131.8,131.8,50,2
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2020-02-13,12:00,33.64,33.64,33.64,33.64,37,1
"LU0136240974","UIM5","UBS-ETF-MSCI JAPAN YNAD","ETF","EUR",2505813,2020-02-13,12:00,43.008,43.008,43.008,43.008,44,1
"IE00BM67HN09","XDWS","X(IE)-MSCI WO.CO.ST. 1CDL","ETF","EUR",2505456,2020-02-13,12:00,35.31,35.31,35.31,35.31,3,1
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2020-02-13,12:00,278.8,278.8,278.8,278.8,77,2
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,12:00,8.542,8.544,8.542,8.544,1620,3
"CA32076V1031","FMV","FIRST MAJESTIC SILVER","Common stock","EUR",2504197,2020-02-13,12:00,9.034,9.034,9.034,9.034,1095,1
"LU1737652237","10AH","AIS-A.I.MSCI WRD UC.ETFDD","ETF","EUR",2973673,2020-02-13,12:00,62.526,62.528,62.526,62.528,1000,2
"US0970231058","BCO","BOEING CO.           DL 5","Common stock","EUR",2506450,2020-02-13,12:00,315.95,315.95,315.95,315.95,82,1
"IE00BM67HM91","XDW0","X(IE)-MSCI WO.ENERGY 1CDL","ETF","EUR",2505455,2020-02-13,12:00,27.115,27.115,27.115,27.115,1289,1
"IE00B1XNHC34","IQQH","ISHSII-GL.CL.ENERGY DLDIS","ETF","EUR",2505597,2020-02-13,12:00,7.029,7.03,7.029,7.03,11575,3
"DE000A2E4LE9","VBX","VOLTABOX AG  INH. O.N.","Common stock","EUR",2714380,2020-02-13,12:00,8.19,8.19,8.19,8.19,150,2
"US30231G1022","XONA","EXXON MOBIL CORP.","Common stock","EUR",2506483,2020-02-13,12:00,55.95,55.96,55.95,55.96,378,3
"LU0380865021","DXET","XTR.EURO STOXX 50 1C","ETF","EUR",2506406,2020-02-13,12:00,56.43,56.43,56.43,56.43,66,1
"LU0411078552","DBPG","XTR.S+P 500 2X L.D.S. 1C","ETF","EUR",2505938,2020-02-13,12:00,90.88,90.89,90.88,90.89,110,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2020-02-13,12:00,65.08,65.08,65.08,65.08,94,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,12:00,1971.6,1971.6,1971.6,1971.6,2,1
"LU2010095458","GFG","GLOBAL FASHION GRP EO-,01","Common stock","EUR",4197492,2020-02-13,12:00,1.7302,1.7302,1.73,1.73,1265,2
"US6541061031","NKE","NIKE INC. B","Common stock","EUR",2506538,2020-02-13,12:00,94.07,94.07,93.92,93.92,859,6
"IE00B1FZS467","IQQI","ISHSII-GL INFRASTR.DLDIS","ETF","EUR",2505588,2020-02-13,12:00,29.585,29.61,29.58,29.585,3577,15
"IE00B4WXJJ64","EUNH","ISHSIII-C.EO GOV. B.EODIS","ETF","EUR",2505667,2020-02-13,12:00,132.785,132.785,132.785,132.785,57,1
"IE00BYVJRP78","QDVS","ISHSIV-SUS.M.EM.MK.SRI DL","ETF","EUR",2505537,2020-02-13,12:00,6.472,6.472,6.472,6.472,4,1
"GB00B24CGK77","3RB","RECKITT BENCK.GRP LS -,10","Common stock","EUR",2505366,2020-02-13,12:00,75.88,75.88,75.88,75.88,75,1
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2020-02-13,12:00,345.45,345.65,345.35,345.35,125,6
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2020-02-13,12:00,207.9,207.9,207.9,207.9,89,5
"US67066G1040","NVD","NVIDIA CORP.      DL-,001","Common stock","EUR",2506544,2020-02-13,12:00,249.05,249.05,249,249,34,2
"LU1931975152","PR1R","AMUNDI I.S.-A.PR.E.G.DREO","ETF","EUR",3898789,2020-02-13,12:00,21.528,21.528,21.528,21.528,19,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2020-02-13,12:00,18.39,18.39,18.39,18.39,400,1
"US7475251036","QCI","QUALCOMM INC.    DL-,0001","Common stock","EUR",2506560,2020-02-13,12:00,83.72,83.72,83.68,83.68,172,4
"IE00BKM4GZ66","IS3N","IS C.MSCI EMIMI U.ETF DLA","ETF","EUR",2505427,2020-02-13,12:00,27.466,27.466,27.466,27.466,24,1
"IE00BDBRDM35","EUNA","ISHSIII-CORE GL.A.BD EOAH","ETF","EUR",2844734,2020-02-13,12:00,5.2572,5.2572,5.2572,5.2572,42,1
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,12:00,10.7,10.7,10.7,10.7,601,2
"IE00BM67HS53","XDWM","X(IE)-MSCI WO.MATER. 1CDL","ETF","EUR",2505460,2020-02-13,12:00,36.66,36.66,36.66,36.66,140,1
"US83304A1060","1SI","SNAP INC. CL.A DL-,00001","Common stock","EUR",2506567,2020-02-13,12:00,15.838,15.842,15.838,15.842,410,2
"US88579Y1010","MMM","3M CO.             DL-,01","Common stock","EUR",2506577,2020-02-13,12:00,149.02,149.02,149.02,149.02,16,1
"LU0947415054","C024","C.S.-FTSE CHINA A50 U.E.I","ETF","EUR",2506077,2020-02-13,12:00,136.42,136.42,136.42,136.42,106,1
"IE00BYZK4669","2B77","ISHS IV-AGEING POPUL.ETF","ETF","EUR",2505552,2020-02-13,12:00,5.849,5.849,5.849,5.849,5,1
"LU1109942653","XHYG","XTR.II EO H.YLD CORP.B.1D","ETF","EUR",2506105,2020-02-13,12:00,17.7315,17.7315,17.7315,17.7315,5,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2020-02-13,12:00,36.1,36.1,36.1,36.1,100,1
"US4592001014","IBM","INTL BUS. MACH.    DL-,20","Common stock","EUR",2506510,2020-02-13,12:00,142.2,142.2,142.2,142.2,20,1
"IE00BM67HL84","XDWF","X(IE)-MSCI WRLD FIN. 1CDL","ETF","EUR",2505454,2020-02-13,12:00,19.116,19.116,19.116,19.116,1397,4
"DE0005933998","EXSD","ISH.S.EUROP.MID 200 U.ETF","ETF","EUR",2504993,2020-02-13,12:00,50.86,50.86,50.86,50.86,463,1
"US2546871060","WDP","DISNEY (WALT) CO.","Common stock","EUR",2506474,2020-02-13,12:00,129.7,129.7,129.7,129.7,196,2
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2020-02-13,12:00,17.086,17.086,17.086,17.086,300,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2020-02-13,12:00,49.88,49.9,49.88,49.9,81,3
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2020-02-13,12:00,298.2,298.2,298.2,298.2,366,2
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,12:00,6.246,6.246,6.246,6.246,792,1
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,12:00,111.6,111.6,111.6,111.6,36,1
"US02209S1033","PHM7","ALTRIA GRP INC.   DL-,333","Common stock","EUR",2506426,2020-02-13,12:00,41.615,41.62,41.615,41.62,201,3
"IE00B1FZSF77","IQQ7","ISHSII-US PROP.YLD DLDIS","ETF","EUR",2505585,2020-02-13,12:00,29.34,29.34,29.34,29.34,771,1
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2020-02-13,12:00,1386.6,1390.8,1386.6,1390.8,8,2
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2020-02-13,12:00,1387,1388.8,1387,1388.8,168,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,12:00,26.07,26.07,26.07,26.07,25,1
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2020-02-13,12:00,9.797,9.797,9.795,9.795,25080,4
"IE00BF8HV717","COVR","PFIS ETF-P.CB S.U.ETF EOI","ETF","EUR",2505418,2020-02-13,12:01,114.015,114.015,114.01,114.01,970,2
"DE000A2DAM03","AAG","AUMANN AG  INH O.N.","Common stock","EUR",2504639,2020-02-13,12:01,14.78,14.82,14.78,14.8,551,6
"DE000A0H08L5","EXH6","IS.S.E.600 MEDIA U.ETF A.","ETF","EUR",2504329,2020-02-13,12:01,28.72,28.72,28.72,28.72,163,1
"IE00B53SZB19","SXRV","ISHSVII-NASDAQ 100 DL ACC","ETF","EUR",2505731,2020-02-13,12:01,493.75,493.75,493.75,493.75,45,1
"DE000A0KRJ36","OD7L","WITR COM.SEC.DZ06/UN.NGAS","ETC","EUR",2506277,2020-02-13,12:01,0.0163,0.0163,0.0163,0.0163,941893,1
"DE000STRA555","SBS","STRATEC SE  NA O.N.","Common stock","EUR",2504851,2020-02-13,12:01,66.7,66.7,66.7,66.7,6,1
"IE00BTN1Y115","2M6","MEDTRONIC PLC    DL-,0001","Common stock","EUR",2505500,2020-02-13,12:01,106.35,106.35,106.35,106.35,50,3
"IE00B3YCGJ38","P500","I.M.-I.S+P 500 UETF A","ETF","EUR",4120042,2020-02-13,12:01,566.62,566.62,566.62,566.62,156,1
"US4128221086","HAR","HARLEY-DAVID.INC. DL -,01","Common stock","EUR",2506500,2020-02-13,12:01,31.435,31.435,31.435,31.435,132,1
"NL0000388619","UNI2","UNILEVER NAM.     EO -,16","Common stock","EUR",4204719,2020-02-13,12:01,54.1,54.1,54.1,54.1,65,1
"US3755581036","GIS","GILEAD SCIENCES   DL-,001","Common stock","EUR",2506495,2020-02-13,12:01,61.78,61.78,61.78,61.78,100,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2020-02-13,12:01,62.4,62.4,62.4,62.4,256,1
"IE00B3VWM098","SXRG","ISHSVII-MSCI USA SC DL AC","ETF","EUR",2505637,2020-02-13,12:01,333.75,333.75,333.75,333.75,100,1
"DE000A1VFZ44","3DEL","WITR MU.AS.I.3LEV DZ13/62","ETN","EUR",2504523,2020-02-13,12:01,267.18,267.18,267.18,267.18,38,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 8","Common stock","EUR",2506421,2020-02-13,12:01,206,206,206,206,536,1
"IE00BQQP9H09","GMVM","VE VECT.MRN.US WDE MOAT A","ETF","EUR",2505481,2020-02-13,12:01,37.27,37.27,37.27,37.27,950,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2020-02-13,12:01,33.68,33.68,33.68,33.68,50,1
"DE000A0LP781","GG9B","GOLD BULL.SECS 04/UND DZ","ETC","EUR",2506196,2020-02-13,12:01,135.81,135.81,135.81,135.81,149,1
"IE00BCHWNW54","XUHC","X(IE)-MSCI USA HEALTHC.1D","ETF","EUR",2654636,2020-02-13,12:01,38.525,38.525,38.525,38.525,100,1
"IE00BP9F2J32","LDCE","PFIS ETF-P.LD EO C.B. EOI","ETF","EUR",2505474,2020-02-13,12:01,105,105,104.93,104.93,960,3
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2020-02-13,12:01,3.44,3.44,3.43,3.43,385,3
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2020-02-13,12:01,687.7,688.7,687.7,688.4,163,7
"FR0000124141","VVD","VEOLIA ENVIRONNE. EO 5","Common stock","EUR",2505179,2020-02-13,12:01,27.81,27.81,27.79,27.79,143,2
"IE00B1XNHC34","IQQH","ISHSII-GL.CL.ENERGY DLDIS","ETF","EUR",2505597,2020-02-13,12:01,7.027,7.027,7.025,7.025,5273,2
"LU0478205379","D5BG","XTR.II EUR CORP.BD 1C","ETF","EUR",2505975,2020-02-13,12:01,161.38,161.38,161.38,161.38,29,1
"LU0292107645","DBX1","XTR.MSCI EM.MKT.SWAP 1C","ETF","EUR",2505859,2020-02-13,12:01,43.926,43.926,43.926,43.926,24,1
"US6541061031","NKE","NIKE INC. B","Common stock","EUR",2506538,2020-02-13,12:01,94.05,94.05,94.05,94.05,5,1
"DE000A1E0HR8","XAD5","XTR P GOLD EUR 60","ETC","EUR",2506213,2020-02-13,12:01,141.13,141.13,141.12,141.12,321,2
"FR0000130809","SGE","STE GENERALE INH. EO 1,25","Common stock","EUR",2505184,2020-02-13,12:01,31.555,31.555,31.55,31.55,1030,3
"DE000A0HHJR3","CLIQ","CLIQ DIGITAL AG  O.N.","Common stock","EUR",2504310,2020-02-13,12:01,4.18,4.18,4.18,4.18,170,1
"IE00BQT3WG13","36BZ","ISHSIV-MSCI CHINA A DL A","ETF","EUR",2505483,2020-02-13,12:01,3.9615,3.9615,3.9615,3.9615,1400,1
"US5007541064","KHNZ","KRAFT HEINZ CO.DL -,01","Common stock","EUR",2506520,2020-02-13,12:01,27.74,27.83,27.1,27.1,2506,17
"LU0392495023","X014","C.S.-MSCI PACIF.T.U.ETF I","ETF","EUR",2505921,2020-02-13,12:01,57.05,57.05,57.05,57.05,762,1
"DE000A0N62G0","VZLD","WITR MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2020-02-13,12:01,137.86,137.86,137.86,137.86,147,1
"DE000A1EK0G3","XAD1","XTR P GOLD EUR H60","ETC","EUR",2506209,2020-02-13,12:01,104.89,104.89,104.88,104.88,1149,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,12:01,10.7,10.7,10.7,10.7,169,1
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2020-02-13,12:01,13.16,13.16,13.16,13.16,11,2
"IE00BM67HT60","XDWT","X(IE)-MSCI WO.IN.TE. 1CDL","ETF","EUR",2505461,2020-02-13,12:01,36.475,36.475,36.475,36.475,1078,1
"US57636Q1040","M4I","MASTERCARD INC.A DL-,0001","Common stock","EUR",2506524,2020-02-13,12:01,305.15,305.15,305.15,305.15,2,1
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2020-02-13,12:01,22.535,22.535,22.535,22.535,779,1
"IE00B1FZS467","IQQI","ISHSII-GL INFRASTR.DLDIS","ETF","EUR",2505588,2020-02-13,12:01,29.59,29.595,29.585,29.595,152,4
"DE000A133ZX8","US9S","WITR MU.AS.I. ETP 2062","ETN","EUR",2504583,2020-02-13,12:01,2.2694,2.2694,2.2694,2.2694,17573,1
"IE00B3YLTY66","SPYI","SPDR MSCI ACWI IMI ETF","ETF","EUR",2505644,2020-02-13,12:01,141.54,141.54,141.54,141.54,3015,2
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2020-02-13,12:01,9.796,9.796,9.796,9.796,10111,1
"LU0292109187","DBX5","XTR.MSCI TAIWAN 1C","ETF","EUR",2505863,2020-02-13,12:01,31.43,31.43,31.43,31.43,22,1
"LU0274210672","DBXU","XTR.MSCI USA SWAP 1C","ETF","EUR",2505828,2020-02-13,12:01,85.52,85.52,85.52,85.52,31,1
"LU1900066975","LKOR","MUL-L.O.M.KOREA EOA","ETF","EUR",3867860,2020-02-13,12:01,58.16,58.16,58.16,58.16,394,1
"IE00BM67HN09","XDWS","X(IE)-MSCI WO.CO.ST. 1CDL","ETF","EUR",2505456,2020-02-13,12:01,35.305,35.305,35.305,35.305,699,1
"US70450Y1038","2PP","PAYPAL HDGS INC.DL-,0001","Common stock","EUR",2506551,2020-02-13,12:01,108.54,108.56,108.54,108.56,375,6
"DE000A0JBPG2","PNE3","PNE AG  NA O.N.","Common stock","EUR",2504337,2020-02-13,12:01,4.95,4.95,4.95,4.95,19,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,12:02,22.795,22.845,22.795,22.815,53419,59
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2020-02-13,12:02,18.38,18.39,18.38,18.38,842,4
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2020-02-13,12:02,66.32,66.38,66.31,66.33,3627,17
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2020-02-13,12:02,38.57,38.57,38.57,38.57,162,1
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2020-02-13,12:02,71.6,71.6,71.6,71.6,2,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2020-02-13,12:02,60.54,60.66,60.54,60.66,384,2
"DE000A0KRJZ9","OD7H","WITR COM.SEC.DZ06/UN.BULL","ETC","EUR",2506193,2020-02-13,12:02,16.531,16.531,16.531,16.531,4305,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2020-02-13,12:02,17.088,17.088,17.086,17.088,2250,3
"DE0008051004","WUW","WUESTENROT+WUERTT.AG O.N.","Common stock","EUR",2505128,2020-02-13,12:02,19.4,19.4,19.36,19.36,748,3
"LU0274209740","DBXJ","XTR.MSCI JAPAN 1C","ETF","EUR",2505827,2020-02-13,12:02,58.264,58.264,58.264,58.264,250,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2020-02-13,12:02,688.9,688.9,688.9,688.9,1,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2020-02-13,12:02,134.86,134.86,134.86,134.86,2,1
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2020-02-13,12:02,8.28,8.28,8.28,8.28,468,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,12:02,141,141.15,141,141.1,5603,24
"DE000A0Q4R28","EXV5","ISH.S.EU.600 A+P U.ETF A.","ETF","EUR",2504393,2020-02-13,12:02,44.35,44.35,44.35,44.35,262,1
"DE000A254104","TLGU","TLG IMMOBILIEN AG Z.UMT.","Common stock","EUR",4631816,2020-02-13,12:02,30.6,30.6,30.6,30.6,2,1
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2020-02-13,12:02,57.95,57.95,57.9,57.9,292,2
"LU0524480265","XY4P","XTR.II IB.E.G.B.Y.P. 1C","ETF","EUR",2506001,2020-02-13,12:02,192.2,192.2,192.2,192.2,20,1
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2020-02-13,12:02,76.85,76.85,76.85,76.85,79,1
"LU1829219390","LYBK","MUL-L.EO STOX.B.DR UC.ETF","ETF","EUR",3581854,2020-02-13,12:02,93.85,93.85,93.85,93.85,213,1
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2020-02-13,12:02,29.51,29.51,29.5,29.5,541,5
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,12:02,33.29,33.31,33.29,33.3,7455,10
"IE00B66F4759","EUNW","IS EO H.Y.CO.BD U.ETF EOD","ETF","EUR",2505762,2020-02-13,12:02,106.06,106.06,106.06,106.06,30,1
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2020-02-13,12:02,43.35,43.35,43.35,43.35,16,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 8","Common stock","EUR",2506421,2020-02-13,12:02,207,207,207,207,23,1
"US17275R1023","CIS","CISCO SYSTEMS    DL-,001","Common stock","EUR",2506458,2020-02-13,12:02,43.86,43.86,43.86,43.86,300,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2020-02-13,12:02,9.5,9.502,9.5,9.502,1470,3
"DE000A12UKK6","RKET","ROCKET INTERNET SE INH ON","Common stock","EUR",2504560,2020-02-13,12:02,21.22,21.22,21.22,21.22,214,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2020-02-13,12:02,29.64,29.64,29.64,29.64,67,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2020-02-13,12:02,6.75,6.75,6.75,6.75,289,1
"IE00BZ12WP82","LIN","LINDE PLC        EO 0,001","Common stock","EUR",3553182,2020-02-13,12:02,200.9,201,200.8,201,4203,20
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,12:02,44.16,44.16,44.16,44.16,112,2
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,12:02,48.485,48.495,48.47,48.47,2087,10
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2020-02-13,12:02,2.574,2.574,2.569,2.569,12847,10
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,12:02,10.695,10.7,10.695,10.7,1451,4
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2020-02-13,12:02,46.6,46.6,46.594,46.594,5510,2
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2020-02-13,12:02,10.378,10.378,10.378,10.378,10,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,12:02,22.9,22.92,22.9,22.92,442,3
"IE00BM67HS53","XDWM","X(IE)-MSCI WO.MATER. 1CDL","ETF","EUR",2505460,2020-02-13,12:02,36.615,36.615,36.615,36.615,140,1
"DE000A2E4K43","DHER","DELIVERY HERO SE NA O.N.","Common stock","EUR",2518798,2020-02-13,12:02,79.02,79.18,79.02,79.18,414,4
