ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"IE00B1FZS574","IQQ5","ISHSII-MSCI TURKEY DLDIS","ETF","EUR",2505589,2020-02-13,10:00,15.534,15.534,15.534,15.534,300,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2020-02-13,10:00,100.9,100.9,100.9,100.9,112,4
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,10:00,8.604,8.608,8.59,8.594,15103,17
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2020-02-13,10:00,15.11,15.11,15.1,15.1,3808,4
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2020-02-13,10:00,11.395,11.415,11.375,11.405,9274,16
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2020-02-13,10:00,33.93,33.94,33.93,33.94,290,5
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2020-02-13,10:00,65.95,66,65.85,66,955,10
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,10:00,22.96,23,22.9,22.98,5193,15
"LU1900068914","LCHI","MUL-L.CHIN.ENT. EOA","ETF","EUR",3867864,2020-02-13,10:00,150.68,150.68,150.64,150.64,957,8
"DE0007236101","SIE","SIEMENS AG  NA O.N.","Common stock","EUR",2505088,2020-02-13,10:00,108.24,108.24,108.2,108.2,4469,25
"DE000A2YPGM4","CURK","CURASAN AG  INH O.N.","Common stock","EUR",4209556,2020-02-13,10:00,1.2,1.2,1.2,1.2,1500,1
"DE000A0D8Q49","EXX5","IS.DJ U.S.SELEC.DIV.U.ETF","ETF","EUR",2504295,2020-02-13,10:00,69.11,69.11,69.11,69.11,51,1
"DE000A1A6V48","KSC","KPS AG NA O.N.","Common stock","EUR",2504441,2020-02-13,10:00,8.48,8.48,8.48,8.48,118,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2020-02-13,10:00,7.998,7.998,7.998,7.998,380,1
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2020-02-13,10:00,226.8,226.8,226.8,226.8,246,4
"DE0006450000","LPK","LPKF LASER+ELECTRON.","Common stock","EUR",2505039,2020-02-13,10:00,23.2,23.2,22.9,23,25648,30
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2020-02-13,10:00,42.235,42.235,42.235,42.235,219,1
"DE000KBX1006","KBX","KNORR-BREMSE AG  INH O.N.","Common stock","EUR",3502744,2020-02-13,10:00,99.88,99.88,99.84,99.85,80,5
"DE000A161NR7","N4G","THE NAGA GROUP AG NA O.N.","Common stock","EUR",2532385,2020-02-13,10:00,0.822,0.822,0.822,0.822,1000,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2020-02-13,10:00,24.9,24.9,24.88,24.88,1075,8
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2020-02-13,10:00,278.4,278.4,278.4,278.4,362,3
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2020-02-13,10:00,114.1,114.1,114,114.1,96,3
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2020-02-13,10:00,62.77,62.78,62.73,62.73,3403,19
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2020-02-13,10:00,64.4,64.4,64.35,64.35,717,3
"FR0000131906","RNL","RENAULT INH.      EO 3,81","Common stock","EUR",2505186,2020-02-13,10:00,33.73,33.73,33.73,33.73,25,1
"GB00B03MM408","R6C3","ROYAL DUTCH SHELL B EO-07","Common stock","EUR",2505361,2020-02-13,10:00,23.71,23.71,23.71,23.71,209,1
"DE000A0Q4R28","EXV5","ISH.S.EU.600 A+P U.ETF A.","ETF","EUR",2504393,2020-02-13,10:00,44.39,44.39,44.39,44.39,46,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2020-02-13,10:00,98.82,98.82,98.6,98.66,1952,22
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2020-02-13,10:00,9.752,9.752,9.752,9.752,29480,1
"FR0010245514","LYY4","LYX.JAP.(TOPIX)(DR) DEO","ETF","EUR",2505206,2020-02-13,10:00,136.47,136.47,136.47,136.47,1600,1
"ES0144580Y14","IBE1","IBERDROLA INH.    EO -,75","Common stock","EUR",2505151,2020-02-13,10:00,10.51,10.51,10.51,10.51,1332,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2020-02-13,10:00,49.45,49.45,49.44,49.44,261,4
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2020-02-13,10:00,52.58,52.58,52.58,52.58,1898,7
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2020-02-13,10:00,99.06,99.08,99.06,99.08,117,3
"US67066G1040","NVD","NVIDIA CORP.      DL-,001","Common stock","EUR",2506544,2020-02-13,10:00,247.35,247.35,247.3,247.3,50,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2020-02-13,10:00,152.75,152.75,152.7,152.75,960,7
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2020-02-13,10:00,109.58,109.58,109.48,109.48,1242,11
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2020-02-13,10:00,38.05,38.05,38.05,38.05,8,1
"IE00BGL86Z12","IEVD","ISHS IV-EL.VEH.+DR.T.DLA.","ETF","EUR",3870269,2020-02-13,10:00,4.791,4.7915,4.791,4.7915,460,2
"DE0005110001","A1OS","ALL FOR ONE GROUP NA O.N.","Common stock","EUR",2504884,2020-02-13,10:00,50.6,50.6,50.6,50.6,5,1
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2020-02-13,10:00,73,73,73,73,428,2
"GB0008706128","LLD","LLOYDS BKG GRP     LS-,10","Common stock","EUR",2505381,2020-02-13,10:00,0.6794,0.6794,0.6794,0.6794,14000,1
"NL0000388619","UNI2","UNILEVER NAM.     EO -,16","Common stock","EUR",4204719,2020-02-13,10:00,54.24,54.24,54.19,54.19,350,2
"FR0000120271","TOTB","TOTAL S.A.      EO 2,50","Common stock","EUR",2505166,2020-02-13,10:00,44.86,44.86,44.86,44.86,168,1
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2020-02-13,10:00,73.86,73.88,73.86,73.86,1654,14
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2020-02-13,10:00,20.46,20.46,20.46,20.46,299,1
"DE000A2YN900","TMV","TEAMVIEWER AG  INH O.N.","Common stock","EUR",4427656,2020-02-13,10:00,32.46,32.46,32.4,32.4,1259,6
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2020-02-13,10:00,32.78,32.78,32.78,32.78,417,4
"US70450Y1038","2PP","PAYPAL HDGS INC.DL-,0001","Common stock","EUR",2506551,2020-02-13,10:00,108.04,108.04,108.04,108.04,15,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,10:00,22.815,22.815,22.8,22.8,11297,18
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2020-02-13,10:00,43.275,43.275,43.205,43.21,8990,35
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2020-02-13,10:00,92.15,92.16,92.15,92.16,495,3
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2020-02-13,10:00,49.3,49.3,49.29,49.29,567,4
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2020-02-13,10:00,30.49,30.49,30.49,30.49,95,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2020-02-13,10:00,12.3,12.31,12.295,12.3,10485,41
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2020-02-13,10:00,6.98,6.98,6.98,6.98,1321,5
"LU0942970103","XBAG","XTR.II GBL AGG.BD SWAP 1D","ETF","EUR",2506075,2020-02-13,10:00,43.7,43.7,43.7,43.7,1,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2020-02-13,10:00,47.12,47.12,47.12,47.12,531,6
"IT0003132476","ENI","ENI S.P.A.","Common stock","EUR",2505806,2020-02-13,10:00,12.91,12.91,12.91,12.91,200,1
"DE000A0JCY11","M0Y","MYNARIC AG  INH O.N.","Common stock","EUR",2751782,2020-02-13,10:00,54.8,55,54.8,55,1000,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2020-02-13,10:00,286.3,286.3,286.05,286.05,1654,19
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2020-02-13,10:00,23.365,23.365,23.355,23.355,91,2
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2020-02-13,10:00,29.9,29.9,29.9,29.9,1434,1
"LU0429458895","D5BE","XTR.II US TREAS.1-3 1D","ETF","EUR",2505945,2020-02-13,10:00,158.82,158.82,158.82,158.82,90,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,10:00,33.225,33.225,33.195,33.195,6226,13
"IE00B41RYL63","SYBA","SPDR BL.BA.EO AG.BD U.ETF","ETF","EUR",2505670,2020-02-13,10:00,64.366,64.366,64.364,64.364,1500,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2020-02-13,10:00,135,135.04,135,135.04,77,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2020-02-13,10:00,29.16,29.16,29.16,29.16,10217,10
"DE000A1XEFE1","CASH","L+G-L+G E FD MSCI CH.A DZ","ETF","EUR",2504527,2020-02-13,10:00,13.692,13.692,13.69,13.69,200,2
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2020-02-13,10:00,62.65,62.65,62.65,62.65,103,2
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2020-02-13,10:00,12.08,12.085,12.08,12.085,1463,6
"BE0974293251","1NBA","ANHEUSER-BUSCH INBEV","Common stock","EUR",2504195,2020-02-13,10:00,67.41,67.41,67.4,67.4,127,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2020-02-13,10:00,39.99,40,39.97,39.97,1062,10
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2020-02-13,10:00,33.18,33.19,33.17,33.17,520,4
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2020-02-13,10:00,10.962,10.962,10.96,10.96,1265,2
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,10:00,6.187,6.187,6.171,6.176,52927,65
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2020-02-13,10:00,68.04,68.04,68,68.02,275,5
"IE00B1XNHC34","IQQH","ISHSII-GL.CL.ENERGY DLDIS","ETF","EUR",2505597,2020-02-13,10:00,7.038,7.038,7.038,7.038,50,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2020-02-13,10:00,38.47,38.47,38.47,38.47,351,2
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2020-02-13,10:00,89.9,89.9,89.7,89.7,900,3
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2020-02-13,10:00,41.32,41.34,41.28,41.28,607,8
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2020-02-13,10:00,18.276,18.276,18.276,18.276,2300,1
"LU1704650164","BFSA","BEFESA S.A. ORD. O.N.","Common stock","EUR",2759536,2020-02-13,10:00,32.8,32.8,32.8,32.8,211,3
"DE000ETFL326","EL46","DK MSCI CHIN.EX A SH.U.E.","ETF","EUR",2504708,2020-02-13,10:00,10.29,10.29,10.29,10.29,5000,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,10:00,48.64,48.64,48.6,48.6,1156,9
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2020-02-13,10:00,29.25,29.25,29.24,29.25,1760,8
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2020-02-13,10:00,5.095,5.095,5.095,5.095,84,1
"DE000TRAT0N7","8TRA","TRATON SE   INH O.N.","Common stock","EUR",4197490,2020-02-13,10:00,23.015,23.08,23.005,23.08,445,4
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,10:00,10.615,10.615,10.56,10.595,22572,28
"FR0010405431","LYMH","LYX.MSCI GREECE U.E.D","ETF","EUR",2505238,2020-02-13,10:00,1.0698,1.0698,1.0696,1.0696,99248,3
"DE000A2E4K43","DHER","DELIVERY HERO SE NA O.N.","Common stock","EUR",2518798,2020-02-13,10:00,80.14,80.14,79.96,79.96,1935,19
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2020-02-13,10:00,50.3,50.3,50.3,50.3,2347,3
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2020-02-13,10:00,0.1109,0.1109,0.1109,0.1109,13000,1
"US0079031078","AMD","ADVANCED MIC.DEV.  DL-,01","Common stock","EUR",2506418,2020-02-13,10:00,48.685,48.685,48.685,48.685,100,1
"DE000A0HHJR3","CLIQ","CLIQ DIGITAL AG  O.N.","Common stock","EUR",2504310,2020-02-13,10:00,4.18,4.18,4.18,4.18,1105,2
"IE00BZCQB185","QDV5","ISHSIV-MSCI INDIA UC.ETF","ETF","EUR",3225432,2020-02-13,10:00,5.087,5.087,5.087,5.087,3000,1
"LU0292107645","DBX1","XTR.MSCI EM.MKT.SWAP 1C","ETF","EUR",2505859,2020-02-13,10:00,43.796,43.796,43.794,43.794,3816,3
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2020-02-13,10:00,11.3,11.3,11.285,11.285,6917,20
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2020-02-13,10:00,3.428,3.428,3.422,3.422,1060,6
"DE000A0B9N37","A8A","JDC GROUP AG O.N.","Common stock","EUR",2504284,2020-02-13,10:00,7,7,7,7,1500,2
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2020-02-13,10:00,57.74,57.74,57.74,57.74,49,1
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,10:00,111.2,111.2,111.2,111.2,521,2
"LU0659579147","XBAK","XTR.MSCI PAKIST.SWAP 1CDL","ETF","EUR",2506041,2020-02-13,10:00,1.1002,1.1002,1.1002,1.1002,7500,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2020-02-13,10:00,76.15,76.15,76.1,76.1,900,6
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2020-02-13,10:00,77.44,77.44,77.37,77.37,2634,17
"DE000A12UKK6","RKET","ROCKET INTERNET SE INH ON","Common stock","EUR",2504560,2020-02-13,10:00,21.18,21.18,21.18,21.18,265,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,10:00,228.1,228.1,227.95,227.95,7368,21
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2020-02-13,10:00,188.4,188.4,188.4,188.4,319,4
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2020-02-13,10:00,18.47,18.47,18.47,18.47,126,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2020-02-13,10:00,42.42,42.42,42.42,42.42,123,1
"LU0292107991","DBX2","XTR.MSCI EM ASIA SWAP 1C","ETF","EUR",2505860,2020-02-13,10:00,49.32,49.32,49.32,49.32,1000,1
"IE00BZ12WP82","LIN","LINDE PLC        EO 0,001","Common stock","EUR",3553182,2020-02-13,10:00,196.75,196.8,196.7,196.7,2044,17
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2020-02-13,10:00,60.78,60.78,60.78,60.78,62,1
"IE00B0M63177","IQQE","IS MSCI EM U.ETF USD D","ETF","EUR",2505573,2020-02-13,10:00,38.896,38.896,38.89,38.89,2819,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2020-02-13,10:00,47.16,47.16,47.14,47.14,304,3
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2020-02-13,10:00,15.46,15.47,15.43,15.43,5375,6
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2020-02-13,10:00,145.1,145.1,145.1,145.1,100,1
"FR0013416716","GLDA","AMUNDIPHME ETC Z 2118","ETC","EUR",4219362,2020-02-13,10:00,57.835,57.835,57.835,57.835,1501,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,10:00,44.26,44.26,44.24,44.24,286,3
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2020-02-13,10:00,125.98,125.98,125.86,125.86,3970,28
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2020-02-13,10:00,97.3,97.3,97.26,97.26,150,3
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2020-02-13,10:00,64.86,64.86,64.8,64.8,644,6
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2020-02-13,10:00,2.585,2.585,2.585,2.585,274,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2020-02-13,10:00,122.45,122.45,122.3,122.3,2039,15
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2020-02-13,10:00,5.236,5.236,5.236,5.236,114,1
"DE0005664809","EVT","EVOTEC SE  INH O.N.","Common stock","EUR",2504963,2020-02-13,10:00,25.86,25.88,25.86,25.87,3944,9
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2020-02-13,10:00,28.22,28.22,28.21,28.21,627,2
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,10:00,16.84,16.84,16.84,16.84,387,2
"DE000A0LP781","GG9B","GOLD BULL.SECS 04/UND DZ","ETC","EUR",2506196,2020-02-13,10:00,135.7,135.7,135.7,135.7,63,1
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2020-02-13,10:00,71.68,71.68,71.68,71.68,226,1
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2020-02-13,10:00,29.49,29.55,29.49,29.54,2292,18
"DE000A2E4LE9","VBX","VOLTABOX AG  INH. O.N.","Common stock","EUR",2714380,2020-02-13,10:00,8.27,8.27,8.27,8.27,384,3
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2020-02-13,10:00,83.65,83.65,83.65,83.65,278,3
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2020-02-13,10:00,104.95,104.95,104.95,104.95,546,5
"IE00BG0J4C88","L0CK","ISHSIV-DIGITIL.SECUR.DL A","ETF","EUR",3437365,2020-02-13,10:00,5.23,5.23,5.23,5.23,2870,2
"DE0005493365","HYQ","HYPOPORT AG  NA O.N.","Common stock","EUR",2504941,2020-02-13,10:00,357.5,357.5,357.5,357.5,112,2
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,10:00,143,143,142.95,142.95,318,4
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2020-02-13,10:00,15.452,15.454,15.448,15.452,9697,14
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2020-02-13,10:00,63.74,63.76,63.7,63.72,9135,35
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2020-02-13,10:00,93.64,93.64,93.56,93.56,437,6
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2020-02-13,10:00,47.88,47.88,47.88,47.88,59,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2020-02-13,10:00,46.582,46.582,46.582,46.582,436,1
"IE0032523478","IBCS","ISHS-EO C.BD L.C.U.ETFEOD","ETF","EUR",2505800,2020-02-13,10:00,140.935,140.935,140.935,140.935,205,1
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2020-02-13,10:00,35.92,35.92,35.92,35.92,155,2
"DE000A0X9AA8","DES2","L+G-L+G DAX D.2X SHORT DZ","ETF","EUR",2504257,2020-02-13,10:00,3.304,3.304,3.304,3.304,40000,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2020-02-13,10:00,9.93,9.93,9.912,9.916,152918,73
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2020-02-13,10:00,171.24,171.24,171.04,171.04,1352,14
"DE0006289481","EXHC","I.EB.R.GO.G.2.5-5.5 U.ETF","ETF","EUR",2505033,2020-02-13,10:00,105.08,105.08,105.08,105.08,104,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2020-02-13,10:00,12.25,12.25,12.25,12.25,1192,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,10:00,1963.2,1963.2,1963.2,1963.2,1,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,10:01,38.87,38.87,38.85,38.86,8818,15
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2020-02-13,10:01,276.8,276.9,276.8,276.9,91,2
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2020-02-13,10:01,226.6,226.6,226.6,226.6,157,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,10:01,22.8,22.81,22.8,22.805,9724,10
"IE00B52SFT06","SXR4","ISHSVII-MSCI USA DL ACC","ETF","EUR",2505721,2020-02-13,10:01,298.26,298.26,298.26,298.26,20,1
"LU1109943388","XHYA","XTR.II EO H.YLD CORP.B.1C","ETF","EUR",2506106,2020-02-13,10:01,20.46,20.46,20.46,20.46,5000,1
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2020-02-13,10:01,47.87,47.88,47.87,47.88,187,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,10:01,1963,1963,1963,1963,2,1
"DE0007236101","SIE","SIEMENS AG  NA O.N.","Common stock","EUR",2505088,2020-02-13,10:01,108.2,108.2,108.06,108.06,11689,42
"US30231G1022","XONA","EXXON MOBIL CORP.","Common stock","EUR",2506483,2020-02-13,10:01,55.85,55.85,55.85,55.85,178,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2020-02-13,10:01,38.48,38.48,38.48,38.48,153,2
"FR0000120271","TOTB","TOTAL S.A.      EO 2,50","Common stock","EUR",2505166,2020-02-13,10:01,44.815,44.83,44.815,44.83,151,2
"DE000A0H08G5","EXH2","IS.S.E.600 FIN.S.U.ETF A.","ETF","EUR",2504325,2020-02-13,10:01,60.2,60.2,60.2,60.2,294,1
"LU1452600270","TIUP","MUL-L.CORE US TIPS(DR) D","ETF","EUR",2506173,2020-02-13,10:01,98.41,98.41,98.41,98.41,90,2
"LU1404975507","MBC","MYBUCKS SA ORD.REG. EO 1","Common stock","EUR",2506167,2020-02-13,10:01,0.798,0.798,0.798,0.798,990,1
