ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000PB6R101","BNQG","BNP PAR.ISS. O.E. ETC","ETC","EUR",2506354,2020-02-13,05:00,146.37,146.37,146.37,146.37,0,1
"DE000A1DFSJ2","XBJD","WITR FOR.EXC.DZ10/UN.CUR.","ETN","EUR",2504459,2020-02-13,05:00,42.648,42.648,42.648,42.648,0,1
"IE00B428Z604","IS0P","ISHSV-SPAIN GOVT BD EO D","ETF","EUR",2505673,2020-02-13,05:00,178.15,178.15,178.15,178.15,0,1
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2020-02-13,05:00,16.96,16.96,16.96,16.96,0,1
"IE00B6YX5K17","SYB5","SPDR B.B.1-5Y.GILT UETF","ETF","EUR",2505750,2020-02-13,05:00,61.03,61.03,61.03,61.03,0,1
"IE00B9MRJJ36","XDGM","X(IE)-GERM.MITTEL.MCAP 1D","ETF","EUR",2505788,2020-02-13,05:00,24.89,24.89,24.89,24.89,0,1
"LU1834983550","LBRE","LIF-600 BAS.RE. EOA","ETF","EUR",3768606,2020-02-13,05:00,59.01,59.01,59.01,59.01,0,1
"DE000A0SVX75","9GAK","WITR COM.SEC.DZ07/UN.IDX","ETC","EUR",2504404,2020-02-13,05:00,14.333,14.333,14.333,14.333,0,1
"DE000A2DA414","CC1","CONSUS R.ESTATE AG  NA ON","Common stock","EUR",2509635,2020-02-13,05:00,7.71,7.71,7.71,7.71,0,1
"IE00BKM4H197","CEMG","ISHSV-MSCI EM CO.GWTH DLA","ETF","EUR",2505428,2020-02-13,05:00,29.915,29.915,29.915,29.915,0,1
"DE000A1ZLZB5","SBU3","WITR MU.AS.I.3S.BNDZ14/62","ETN","EUR",2504543,2020-02-13,05:00,39.092,39.092,39.092,39.092,0,1
"LU1974693662","UIQG","UBS-J.P.M.GL.G. ADLA","ETF","EUR",4458116,2020-02-13,05:00,9.91,9.91,9.91,9.91,0,1
"DE000PZ9REW2","B4NZ","BNP PAR.ISS. O.E. ETC","ETC","EUR",4295850,2020-02-13,05:00,43.566,43.566,43.566,43.566,0,1
"DE000A0Q4R02","EXH9","ISH.S.EU.600 UTI.U.ETF A.","ETF","EUR",2504392,2020-02-13,05:00,39.51,39.51,39.51,39.51,0,1
"US6410694060","NESM","NESTLE NAM. ADR/1 SF 1","Common stock","EUR",2506535,2020-02-13,05:00,101,101,101,101,0,1
"US8425871071","SOT","THE SOUTHERN CO.     DL 5","Common stock","EUR",4536473,2020-02-13,05:00,63.24,63.24,63.24,63.24,0,1
"DE000A2BGQZ2","3BFM","WITR MU.AS.I. ETP Z 2062","ETC","EUR",2506309,2020-02-13,05:00,22.4,22.4,22.4,22.4,0,1
"DE000A0SVX83","9GAL","WITR COM.SEC.DZ07/UN.IDX","ETC","EUR",2504405,2020-02-13,05:00,6.6045,6.6045,6.6045,6.6045,0,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2020-02-13,05:00,11.455,11.455,11.455,11.455,0,1
"DE000A1H49V6","H4ZK","HSBC MSCI TR UC. ETF DZ","ETF","EUR",2504472,2020-02-13,05:00,2.3255,2.3255,2.3255,2.3255,0,1
"LU1834987890","LIGS","LIF-600 IN.G.+S EOA","ETF","EUR",3809314,2020-02-13,05:00,74.85,74.85,74.85,74.85,0,1
"IE00B1W57M07","IQQ9","ISHSII-BRIC 50 DL DIS","ETF","EUR",2505596,2020-02-13,05:00,30.825,30.825,30.825,30.825,0,1
"LU0380865021","DXET","XTR.EURO STOXX 50 1C","ETF","EUR",2506406,2020-02-13,05:00,57.04,57.04,57.04,57.04,0,1
"IE00BZ12WP82","LIN","LINDE PLC        EO 0,001","Common stock","EUR",3553182,2020-02-13,05:00,199.05,199.05,199.05,199.05,0,1
"DE000A2JLJC9","WTDP","WISDOMT.EO AG.BD E.Y.E.DZ","ETF","EUR",3308457,2020-02-13,05:00,54.668,54.668,54.668,54.668,0,1
"IE00B43HR379","QDVG","ISHSV-S+P500H.CA.SECT.DLA","ETF","EUR",2505674,2020-02-13,05:00,7.091,7.091,7.091,7.091,0,1
"DE000A14ZT85","USPY","L+G-L+G CYB.SEC.U.ETF DZ","ETF","EUR",2504597,2020-02-13,05:00,16.226,16.226,16.226,16.226,0,1
"US0605051046","NCB","BANK AMERICA      DL 0,01","Common stock","EUR",2506443,2020-02-13,05:00,32.155,32.155,32.155,32.155,0,1
"DE0005202303","QB7","QUIRIN PRIVATBK  O.N.","Common stock","EUR",2504908,2020-02-13,05:00,1.66,1.66,1.66,1.66,0,1
"IE00BYXVGX24","FUSD","FIDELITY US Q.INC.ETF INC","ETF","EUR",2505544,2020-02-13,05:00,6.543,6.543,6.543,6.543,0,1
"IE00BKWQ0P07","SPYU","SPDR MSCI EUR.UTIL.UETF","ETF","EUR",2505440,2020-02-13,05:00,145.16,145.16,145.16,145.16,0,1
"DE0005008007","ADL","ADLER REAL ESTATE AG","Common stock","EUR",2504874,2020-02-13,05:00,11.92,11.92,11.92,11.92,0,1
"LU1681037864","TTPX","AIS-AM.JAP.T.EOCDHC","ETF","EUR",3127764,2020-02-13,05:00,225.56,225.56,225.56,225.56,0,1
"IE00B52XQP83","IBC4","ISHSIII-MSCI S.AFR.DLACC","ETF","EUR",2505724,2020-02-13,05:00,28.93,28.93,28.93,28.93,0,1
"IE00BDDRF478","IU5C","ISHSV-S+P500 C.S.U.ETF DL","ETF","EUR",3478373,2020-02-13,05:00,5.61,5.61,5.61,5.61,0,1
"DE000A1K03W5","99SC","NEXR TECHN.SE  INH O.N.","Common stock","EUR",2504496,2020-02-13,05:00,7.12,7.12,7.12,7.12,0,1
"LU0446734369","UIME","UBS-ETF-MSCI EMU VAL.EOAD","ETF","EUR",2505966,2020-02-13,05:00,38.73,38.73,38.73,38.73,0,1
"DE000A1DFSA1","XBJA","WITR FOR.EXC.DZ09/UN.CUR.","ETN","EUR",2504454,2020-02-13,05:00,58.165,58.165,58.165,58.165,0,1
"DE000ETFL433","ELF0","DK DAX EX FINANCIALS 30","ETF","EUR",2504261,2020-02-13,05:00,26.075,26.075,26.075,26.075,0,1
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2020-02-13,05:00,72.25,72.25,72.25,72.25,0,1
"IE00BK5BR733","VFEA","VANGUARD FTSE EM.METF DLA","ETF","EUR",4440629,2020-02-13,05:00,50.62,50.62,50.62,50.62,0,1
"US9029733048","UB5","U.S. BANCORP       DL-,01","Common stock","EUR",4536474,2020-02-13,05:00,50.62,50.62,50.62,50.62,0,1
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2020-02-13,05:00,22.65,22.65,22.65,22.65,0,1
"IE00B5MTY077","SC00","IM-I.STOXX EUROPE600O.C.A","ETF","EUR",2505703,2020-02-13,05:00,498.45,498.45,498.45,498.45,0,1
"IE00BCHWNT26","XUFN","X(IE)-MSCI USA FINANC. 1D","ETF","EUR",2654635,2020-02-13,05:00,21.015,21.015,21.015,21.015,0,1
"DE000TRAT0N7","8TRA","TRATON SE   INH O.N.","Common stock","EUR",4197490,2020-02-13,05:00,23.02,23.02,23.02,23.02,0,1
"DE000A2BDEC4","4RUD","WITR COM.SEC.DZ08/UN.IDX","ETC","EUR",2504634,2020-02-13,05:00,56.385,56.385,56.385,56.385,0,1
"US2220702037","CO3A","COTY INC.CL.A     DL -,01","Common stock","EUR",4593381,2020-02-13,05:00,10.884,10.884,10.884,10.884,0,1
"US5950171042","MCP","MICROCHIP TECH.   DL-,001","Common stock","EUR",4554111,2020-02-13,05:00,100.9,100.9,100.9,100.9,0,1
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2020-02-13,05:00,72.4,72.4,72.4,72.4,0,1
"IE00BYYHSQ67","QDVW","ISHSII-MSCI WL.QUA.DV.DLD","ETF","EUR",2549089,2020-02-13,05:00,5.251,5.251,5.251,5.251,0,1
"US3364331070","F3A","FIRST SOLAR INC. D -,001","Common stock","EUR",2506486,2020-02-13,05:00,50.25,50.25,50.25,50.25,0,1
"DE000A0KRKG7","OD7Z","WITR COM.SEC.DZ06/UN.IDX","ETC","EUR",2504374,2020-02-13,05:00,9.7645,9.7645,9.7645,9.7645,0,1
"LU1900067270","LSAF","MUL-L.SOU.AFR. EOA","ETF","EUR",3903419,2020-02-13,05:00,33.835,33.835,33.835,33.835,0,1
"IE00BD5FCF91","ZPRD","SPDR FTSE UK ALL SHARE","ETF","GBP",3157463,2020-02-13,05:00,5.143,5.143,5.143,5.143,0,1
"DE0007857476","KA8","KLASSIK RADIO AG NA O.N.","Common stock","EUR",2505125,2020-02-13,05:00,7.7,7.7,7.7,7.7,0,1
"GB0004544929","ITB","IMPERIAL BRANDS PLC LS-10","Common stock","EUR",2505373,2020-02-13,05:00,22.085,22.085,22.085,22.085,0,1
"DE000A1MME74","NF4","NETFONDS AG  VNA O.N.","Common stock","EUR",3439220,2020-02-13,05:00,29.6,29.6,29.6,29.6,0,1
"IE00BF59RW70","JER5","JPM(I)-JPM ECB1-5YREI EOA","ETF","EUR",3663509,2020-02-13,05:00,102.995,102.995,102.995,102.995,0,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,05:00,39.27,39.27,39.27,39.27,0,1
"IE00B3T9LM79","SYBC","SPDR BL.BA.EO CO.BD U.ETF","ETF","EUR",2505631,2020-02-13,05:00,59.812,59.812,59.812,59.812,0,1
"LU1291101555","EESM","BNPPE-MSCI EU.SC.XCW UECE","ETF","EUR",2506140,2020-02-13,05:00,266.05,266.05,266.05,266.05,0,1
"DE000A0Q4R85","4BRZ","ISH.MSCI.BRAZIL U.ETF DE","ETF","USD",3553181,2020-02-13,05:00,40.205,40.205,40.205,40.205,0,1
"FR0011857234","MD4X","L.GE.MI.-CA.MDAX UETF D","ETF","EUR",2505333,2020-02-13,05:00,154.7,154.7,154.7,154.7,0,1
"US8969452015","T6A","TRIPADVISOR INC. DL -,001","Common stock","EUR",4599443,2020-02-13,05:00,27.96,27.96,27.96,27.96,0,1
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2020-02-13,05:00,42.75,42.75,42.75,42.75,0,1
"IE00B52MJY50","SXR1","ISHSVII-C.MSCI P.XJPDLACC","ETF","EUR",2505720,2020-02-13,05:00,145.1,145.1,145.1,145.1,0,1
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2020-02-13,05:00,54.4,54.4,54.4,54.4,0,1
"IE00BL25JP72","XDEM","X(IE)-MSCI WRLD MOM. 1CDL","ETF","EUR",2505449,2020-02-13,05:00,37.62,37.62,37.62,37.62,0,1
"IE00B41RYL63","SYBA","SPDR BL.BA.EO AG.BD U.ETF","ETF","EUR",2505670,2020-02-13,05:00,64.196,64.196,64.196,64.196,0,1
"DE000PB6R1D7","BNQF","BNP PAR.ISS. O.E. ETC","ETC","EUR",2506350,2020-02-13,05:00,42.71,42.71,42.71,42.71,0,1
"DE000A0KRJ44","OD7M","WITR COM.SEC.DZ06/UN.NICK","ETC","EUR",2504364,2020-02-13,05:00,11.589,11.589,11.589,11.589,0,1
"US1273871087","CDS","CADENCE DESIGN SYS DL-,01","Common stock","EUR",4688442,2020-02-13,05:00,69.25,69.25,69.25,69.25,0,1
"DE000A1C0BC5","H4ZB","HSBC FTSE 100 UC. ETF DZ","ETF","EUR",2504444,2020-02-13,05:00,88.76,88.76,88.76,88.76,0,1
"LU0496786574","LYPS","MUL-LYX.S+P500UC.ETF DEO","ETF","EUR",2505993,2020-02-13,05:00,31.646,31.646,31.646,31.646,0,1
"DE000ETF7037","F703","COMST.VERM.STR.-O.U.ETF I","ETF","EUR",3057927,2020-02-13,05:00,120.42,120.42,120.42,120.42,0,1
"LU1931975236","PR1G","AMUNDI I.S.-A.PR.G.G.DREO","ETF","EUR",3898790,2020-02-13,05:00,21.854,21.854,21.854,21.854,0,1
"CA4969024047","KIN2","KINROSS GOLD CORP.","Common stock","EUR",2504199,2020-02-13,05:00,4.621,4.621,4.621,4.621,0,1
"LU0292109856","DBX9","XTR.FTSE CHINA 50","ETF","EUR",2505866,2020-02-13,05:00,36.31,36.31,36.31,36.31,0,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2020-02-13,05:00,42.84,42.84,42.84,42.84,0,1
"DE000A1TNU68","SF3","STS GROUP AG  O.N.","Common stock","EUR",3227087,2020-02-13,05:00,5.759,5.759,5.759,5.759,0,1
"IE00BFMXYX26","VJPA","VANGUARD FTSE JP.UETF DLA","ETF","EUR",4440627,2020-02-13,05:00,24.07,24.07,24.07,24.07,0,1
"LU1681040496","AHYE","AIS-AM.EO HYL EOC","ETF","EUR",3109854,2020-02-13,05:00,237.54,237.54,237.54,237.54,0,1
"DE000A0KRKF9","OD7Y","WITR COM.SEC.DZ06/UN.IDX","ETC","EUR",2504373,2020-02-13,05:00,2.6378,2.6378,2.6378,2.6378,0,1
"LU1982823087","ECBF","SI U.E.UC E.IST.E.-X M.F.","ETF","EUR",4235084,2020-02-13,05:00,110.88,110.88,110.88,110.88,0,1
"CNE1000031C1","690D","HAIER SMART HOME CO.D YC1","Common stock","EUR",3524346,2020-02-13,05:00,0.928,0.928,0.928,0.928,0,1
"CH0006539198","HLG","HIGHLIGHT CMNCTS INH.SF 1","Common stock","EUR",2504206,2020-02-13,05:00,4.54,4.54,4.54,4.54,0,1
"IE00BS7K8821","SYB4","SPDR B.B.3-5Y.E.G.B.UETF","ETF","EUR",2505499,2020-02-13,05:00,31.472,31.472,31.472,31.472,0,1
"DE000A1NZLM8","00XM","WITR H.COM.SEC.Z12/UN.IDX","ETC","EUR",2506291,2020-02-13,05:00,2.3336,2.3336,2.3336,2.3336,0,1
"IE00BF92LR56","5HED","OSSIAM-O.ESG LC S.B.C.US","ETF","USD",3241894,2020-02-13,05:00,84.26,84.26,84.26,84.26,0,1
"DE0005066609","AAQ","AAP IMPLANTATE AG","Common stock","EUR",2504875,2020-02-13,05:00,0.467,0.467,0.467,0.467,0,1
"LU1563454823","KLMH","MUL-LYXOR GR.BD(DR) MHEOA","ETF","EUR",2953012,2020-02-13,05:00,53.986,53.986,53.986,53.986,0,1
"US0527691069","AUD","AUTODESK INC.","Common stock","EUR",4520899,2020-02-13,05:00,190.4,190.4,190.4,190.4,0,1
"IE00BD5KGK77","FEEM","IM-I.GS EQU.FAC.I.EM A.DL","ETF","EUR",4120034,2020-02-13,05:00,35.82,35.82,35.82,35.82,0,1
"IE00BQT3WG13","36BZ","ISHSIV-MSCI CHINA A DL A","ETF","EUR",2505483,2020-02-13,05:00,4.0205,4.0205,4.0205,4.0205,0,1
"DE000A0B9N37","A8A","JDC GROUP AG O.N.","Common stock","EUR",2504284,2020-02-13,05:00,7.1,7.1,7.1,7.1,0,1
"DE000A2PANR9","ETLK","L+G-AP.EX JN EQ DLA DZ","ETF","EUR",3762001,2020-02-13,05:00,10.834,10.834,10.834,10.834,0,1
"IE0004855221","IQQ8","IS FTSEOFIRST 80U.ETF EOD","ETF","EUR",2505793,2020-02-13,05:00,11.796,11.796,11.796,11.796,0,1
"DE000A0JBPG2","PNE3","PNE AG  NA O.N.","Common stock","EUR",2504337,2020-02-13,05:00,4.95,4.95,4.95,4.95,0,1
"IE00BD45KH83","IBC3","ISHS-CORE MSCI EM IMI DLD","ETF","EUR",3102066,2020-02-13,05:00,4.3074,4.3074,4.3074,4.3074,0,1
"LU1291109616","GSDE","BNP P.EASY-EN.+ME.E.R.CEO","ETF","EUR",2506148,2020-02-13,05:00,9.502,9.502,9.502,9.502,0,1
"LU0378434236","C051","COMS.-E.STOXX SD30 UETF I","ETF","EUR",2506405,2020-02-13,05:00,43.125,43.125,43.125,43.125,0,1
"LU1645386308","SEAD","UBS-JPM US EM D.B1-5ADHEO","ETF","EUR",4605502,2020-02-13,05:00,12.07,12.07,12.07,12.07,0,1
"DE000A0KRJ77","OD7Q","WITR COM.SEC.DZ06/UN.SOYB","ETC","EUR",2504366,2020-02-13,05:00,14.815,14.815,14.815,14.815,0,1
"IE00BPVLQD13","XDNY","X(IE)-JPX-NIKKEI 400 1D","ETF","EUR",2505465,2020-02-13,05:00,13.502,13.502,13.502,13.502,0,1
"DE000A1AQGX1","XETC","XTR BRENT OPT Y EUR H 60","ETC","EUR",2506288,2020-02-13,05:00,49.206,49.206,49.206,49.206,0,1
"LU1650491282","LYQ7","MUL-LX.EO GO.IN.LI.BD A","ETF","EUR",2812596,2020-02-13,05:00,160.665,160.665,160.665,160.665,0,1
"IE00B94ZB998","SMLP","IM-I.MO.US EN.IN.MLP A","ETF","EUR",4120044,2020-02-13,05:00,62.16,62.16,62.16,62.16,0,1
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2020-02-13,05:00,38.5,38.5,38.5,38.5,0,1
"IE00B5MTZM66","SC05","IM-I.STOXX EUR.600O.R. A","ETF","EUR",2505705,2020-02-13,05:00,192.74,192.74,192.74,192.74,0,1
"DE000A2E4LE9","VBX","VOLTABOX AG  INH. O.N.","Common stock","EUR",2714380,2020-02-13,05:00,8.6,8.6,8.6,8.6,0,1
"DE0005104806","SYZ","SYZYGY AG O.N.","Common stock","EUR",2504883,2020-02-13,05:00,7.46,7.46,7.46,7.46,0,1
"DE000A0JCY11","M0Y","MYNARIC AG  INH O.N.","Common stock","EUR",2751782,2020-02-13,05:00,55.8,55.8,55.8,55.8,0,1
"IE00BD1F4K20","QDVC","ISHSIV-E.MSCI USA SIZE.F.","ETF","EUR",2505408,2020-02-13,05:00,6.772,6.772,6.772,6.772,0,1
"LU1446552496","OSXM","OSS.G.M.-A.R.-C.U.ETF1CEO","ETF","EUR",2506172,2020-02-13,05:00,290.85,290.85,290.85,290.85,0,1
"DE000A161NR7","N4G","THE NAGA GROUP AG NA O.N.","Common stock","EUR",2532385,2020-02-13,05:00,0.876,0.876,0.876,0.876,0,1
"IE00B4WXJJ64","EUNH","ISHSIII-C.EO GOV. B.EODIS","ETF","EUR",2505667,2020-02-13,05:00,132.45,132.45,132.45,132.45,0,1
"US2567461080","DT3","DOLLAR TREE INC.   DL-,01","Common stock","EUR",4554108,2020-02-13,05:00,81.51,81.51,81.51,81.51,0,1
"DE000PB6BEN9","B4N2","BNP PAR.ISS. O.E. ETC","ETC","EUR",2506339,2020-02-13,05:00,16.991,16.991,16.991,16.991,0,1
"LU1829221024","LYMS","MUL-LYX.NASDAQ-100 UE A","ETF","EUR",3768604,2020-02-13,05:00,34.66,34.66,34.66,34.66,0,1
"IE00B1FZS681","IBCN","ISHSII-EO G.BD3-5YR EODIS","ETF","EUR",2505590,2020-02-13,05:00,174.375,174.375,174.375,174.375,0,1
"LU0397221945","DBX0","XTR.PORTFOLIO 1C","ETF","EUR",2505936,2020-02-13,05:00,246.55,246.55,246.55,246.55,0,1
"US8825081040","TII","TEXAS INSTR.         DL 1","Common stock","EUR",4473173,2020-02-13,05:00,121.58,121.58,121.58,121.58,0,1
"DE0006289465","EXHA","ISH.EB.REXX GOV.GER.U.ETF","ETF","EUR",2505031,2020-02-13,05:00,140.845,140.845,140.845,140.845,0,1
"DE000A2G8Y89","TINC","BAUMOT GROUP AG  O.N.","Common stock","EUR",3057925,2020-02-13,05:00,1.642,1.642,1.642,1.642,0,1
"DE000A0LP781","GG9B","GOLD BULL.SECS 04/UND DZ","ETC","EUR",2506196,2020-02-13,05:00,134.95,134.95,134.95,134.95,0,1
"IE00BKX55T58","VGVE","VANG.FTSE DEV.W.U.ETF DLD","ETF","EUR",2749237,2020-02-13,05:00,65.58,65.58,65.58,65.58,0,1
"LU1681041031","FRNH","AIS-AM.FL.RA.DL COR. EOCH","ETF","EUR",3109856,2020-02-13,05:00,50.328,50.328,50.328,50.328,0,1
"IE00B3VWLG82","SXRD","ISHSVII-MSCI UK S.C.LSACC","ETF","EUR",2505635,2020-02-13,05:00,282.45,282.45,282.45,282.45,0,1
"LU0879397742","UEFY","UBS-E.-SBI F.AAA-BBB1-5AD","ETF","EUR",2506069,2020-02-13,05:00,11.3255,11.3255,11.3255,11.3255,0,1
"IE00BYSX4176","FEUI","FIDEL.EU QU.IN.U.ETF IEO","ETF","EUR",4385335,2020-02-13,05:00,5.651,5.651,5.651,5.651,0,1
"DE000A0HN4T3","WEG1","WESTGRUND AG","Common stock","EUR",2504313,2020-02-13,05:00,9.2,9.2,9.2,9.2,0,1
"US69343P1057","LUK","LUKOIL SP.ADR     RL-,025","Common stock","EUR",2506550,2020-02-13,05:00,93.96,93.96,93.96,93.96,0,1
"DE000A0KRKM5","OESA","WITR OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2020-02-13,05:00,25.192,25.192,25.192,25.192,0,1
"US8064071025","HS2","HENRY SCHEIN INC.  DL-,01","Common stock","EUR",4704766,2020-02-13,05:00,65.27,65.27,65.27,65.27,0,1
"FR0010688168","18M5","AMUNDI ETF EU STAP.","ETF","EUR",2505259,2020-02-13,05:00,393.6,393.6,393.6,393.6,0,1
"IE00BF2B0K52","FLXE","FRAN.LIB.Q EM EQ.UC.DLA","ETF","EUR",2721827,2020-02-13,05:00,23.17,23.17,23.17,23.17,0,1
"IE00BYYR0C64","VMVL","VANG.GBL MIN.V.U.ETF DLHA","ETF","EUR",2749239,2020-02-13,05:00,35.54,35.54,35.54,35.54,0,1
"IE00BJQRDP39","IQSE","I.M.II-Q.S.E.G.E.M.F.U.E.","ETF","EUR",4281095,2020-02-13,05:00,43.755,43.755,43.755,43.755,0,1
"LU0444607187","8530","C.-IB.E.S.I-L.E-I.U.ETF I","ETF","EUR",2505964,2020-02-13,05:00,143.9,143.9,143.9,143.9,0,1
"DE000A168205","SVE","SHAREHOLD.VAL.BET.NA O.N.","Common stock","EUR",2504612,2020-02-13,05:00,98.5,98.5,98.5,98.5,0,1
"DE0005570808","UBK","UMWELTBANK AG O.N.","Common stock","EUR",2504957,2020-02-13,05:00,13.3,13.3,13.3,13.3,0,1
"DE0005649503","EDL","EDEL SE+CO.KGAA INH O.N.","Common stock","EUR",2504960,2020-02-13,05:00,2.18,2.18,2.18,2.18,0,1
"IE00BDT8V027","PDSE","IMII-I.PREFERRED SHS","ETF","EUR",3128820,2020-02-13,05:00,20.078,20.078,20.078,20.078,0,1
"US96145D1054","1WR","WESTROCK CO.       DL-,01","Common stock","EUR",4704771,2020-02-13,05:00,38.4,38.4,38.4,38.4,0,1
